Force (N)	Déformation (mm)
	
0.00000	-0.79317
0.00000	-0.77824
0.00000	-0.76434
0.00000	-0.74811
0.00000	-0.73373
0.00000	-0.71893
0.00000	-0.70404
0.00000	-0.68900
0.00000	-0.67409
0.00000	-0.65934
0.00000	-0.64481
0.00000	-0.63015
0.00000	-0.61511
0.00000	-0.60068
0.00000	-0.58541
0.00000	-0.57027
0.00000	-0.55582
0.00000	-0.54070
0.00000	-0.52592
0.00000	-0.51069
0.00000	-0.49609
0.00000	-0.48069
0.00000	-0.46657
0.00000	-0.45092
0.00000	-0.43649
0.00000	-0.42197
0.00000	-0.40695
0.00000	-0.39237
0.00000	-0.37698
0.00000	-0.36299
0.00000	-0.34735
0.00000	-0.33287
0.00000	-0.31734
0.00000	-0.30270
0.00000	-0.28828
0.00000	-0.27345
0.00000	-0.25882
0.00000	-0.24356
0.00000	-0.22931
0.00000	-0.21416
0.00000	-0.19964
0.00000	-0.18385
0.00000	-0.17005
0.00000	-0.15415
0.00000	-0.13907
0.00000	-0.12431
0.00000	-0.10954
0.00000	-0.095166
0.00000	-0.080291
0.00000	-0.065728
0.00000	-0.050325
0.00000	-0.036176
0.14946	-0.020806
0.76301	-0.0064342
1.2638	0.0057988
1.8283	0.020132
2.4648	0.035158
3.0842	0.050397
3.6979	0.065270
4.2902	0.079441
4.8653	0.093755
5.4492	0.10893
5.9736	0.12337
6.5849	0.13864
7.1114	0.15368
7.7867	0.16859
8.2537	0.18260
8.8313	0.19878
9.3869	0.21352
9.9369	0.22829
10.487	0.24322
11.011	0.25777
11.509	0.27277
11.985	0.28725
12.525	0.30217
12.986	0.31678
13.491	0.33171
13.950	0.34692
14.443	0.36153
14.926	0.37703
15.383	0.39142
15.841	0.40613
16.287	0.42104
16.727	0.43624
17.086	0.45106
17.509	0.46594
17.945	0.48081
18.360	0.49557
18.671	0.51042
19.066	0.52489
19.450	0.54017
19.817	0.55494
20.170	0.56968
20.518	0.58506
20.894	0.59992
21.197	0.61425
21.528	0.62884
21.833	0.64395
0.087450	
