Force (N)	Déformation (mm)
	
0.00000	-0.51366
0.00000	-0.50271
0.00000	-0.49139
0.00000	-0.48087
0.00000	-0.46904
0.00000	-0.45778
0.00000	-0.44644
0.00000	-0.43548
0.00000	-0.42440
0.00000	-0.41293
0.00000	-0.40190
0.00000	-0.39082
0.00000	-0.38002
0.00000	-0.36854
0.00000	-0.35716
0.00000	-0.34658
0.00000	-0.33508
0.00000	-0.32423
0.00000	-0.31330
0.00000	-0.30199
0.00000	-0.29147
0.00000	-0.28002
0.00000	-0.26872
0.00000	-0.25759
0.00000	-0.24637
0.00000	-0.23579
0.00000	-0.22389
0.00000	-0.21315
0.00000	-0.20126
0.00000	-0.19007
0.00000	-0.17921
0.00000	-0.16793
0.00000	-0.15727
0.00000	-0.14532
0.00000	-0.13421
0.00000	-0.12299
0.00000	-0.11209
0.00000	-0.10113
0.00000	-0.089687
0.00000	-0.079096
0.00000	-0.067278
0.00000	-0.056413
0.00000	-0.044849
0.00000	-0.033592
0.00000	-0.023331
0.29348	-0.011165
1.0314	-0.000074818
1.4352	0.0063081
2.2008	0.018063
2.8803	0.028652
3.5867	0.040306
4.3237	0.051260
4.9801	0.062117
5.6751	0.073192
6.2792	0.084175
6.9650	0.096181
7.6547	0.10687
8.3785	0.11873
9.1041	0.12964
9.6926	0.14045
10.359	0.15145
11.001	0.16243
11.658	0.17447
12.300	0.18552
12.949	0.19625
13.613	0.20724
14.221	0.21814
14.822	0.23015
15.411	0.24109
16.040	0.25204
16.644	0.26338
17.215	0.27430
17.861	0.28564
18.442	0.29653
19.173	0.30790
19.705	0.31901
20.145	0.33016
20.722	0.34173
21.216	0.35219
21.750	0.36419
22.263	0.37491
22.763	0.38596
23.330	0.39758
23.808	0.40812
24.313	0.41929
24.824	0.43035
25.359	0.44241
25.735	0.45304
26.252	0.46351
26.770	0.47580
27.090	0.48630
27.597	0.49774
28.001	0.50893
28.438	0.52052
28.862	0.53139
29.192	0.54260
29.655	0.55374
30.019	0.56506
	0.57543
