Force (N)	Déformation (mm)
	
-0.037074	-0.51368
-0.036000	-0.49980
-0.034926	-0.48594
-0.033852	-0.47144
-0.032778	-0.45794
-0.031704	-0.44362
-0.030630	-0.42932
-0.029556	-0.41499
-0.028483	-0.40118
-0.027409	-0.38617
-0.026335	-0.37306
-0.025261	-0.35806
-0.024187	-0.34465
-0.023113	-0.33065
-0.022039	-0.31607
-0.020965	-0.30208
-0.019891	-0.28848
-0.018817	-0.27403
-0.017743	-0.25947
-0.016669	-0.24508
-0.015595	-0.23096
-0.014521	-0.21704
-0.013448	-0.20275
-0.012374	-0.18874
-0.011300	-0.17438
-0.010226	-0.16100
-0.0091519	-0.14626
-0.0080779	-0.13261
-0.0070040	-0.11837
-0.0059301	-0.10444
-0.0048561	-0.089909
-0.0037822	-0.075925
-0.0027083	-0.061945
-0.0016344	-0.047190
-0.00056043	-0.033103
0.12116	-0.018827
0.77902	-0.0050254
1.1372	0.0036447
1.8718	0.018609
2.5401	0.032137
3.1622	0.046869
3.8863	0.060884
4.6283	0.075147
5.2270	0.088750
5.9629	0.10347
6.5961	0.11747
7.3338	0.13164
8.0716	0.14536
8.7781	0.15939
9.5103	0.17414
10.183	0.18784
10.890	0.20223
11.571	0.21596
12.260	0.23052
12.946	0.24450
13.599	0.25829
14.248	0.27263
14.900	0.28674
15.615	0.30063
16.272	0.31544
16.905	0.33006
17.553	0.34383
18.155	0.35749
18.807	0.37189
19.486	0.38592
20.068	0.40027
20.685	0.41423
21.141	0.42837
21.795	0.44234
22.350	0.45659
22.908	0.47034
23.474	0.48432
23.995	0.49935
24.509	0.51303
24.993	0.52821
25.472	0.54101
26.088	0.55537
26.592	0.56985
27.140	0.58383
27.540	0.59848
28.062	0.61151
28.514	0.62605
28.970	0.64012
29.384	0.65464
29.843	0.66881
30.309	0.68433
30.644	0.69689
31.096	0.71128
31.447	0.72490
31.878	0.73903
32.172	0.75330
32.502	0.76758
32.847	0.78153
33.200	0.79557
33.535	0.81031
33.876	0.82425
34.176	0.83797
34.478	0.85292
0.075167	
