Force (N)	Déformation (mm)
	
0.00000	-0.46533
0.00000	-0.45429
0.00000	-0.44276
0.00000	-0.43284
0.00000	-0.42201
0.00000	-0.41105
0.00000	-0.39949
0.00000	-0.38842
0.00000	-0.37848
0.00000	-0.36643
0.00000	-0.35575
0.00000	-0.34363
0.00000	-0.33271
0.00000	-0.32264
0.00000	-0.31072
0.00000	-0.30003
0.00000	-0.28917
0.00000	-0.27843
0.00000	-0.26807
0.00000	-0.25590
0.00000	-0.24537
0.00000	-0.23381
0.00000	-0.22283
0.00000	-0.21233
0.00000	-0.20114
0.00000	-0.19062
0.00000	-0.17896
0.00000	-0.16809
0.00000	-0.15730
0.00000	-0.14559
0.00000	-0.13524
0.00000	-0.12400
0.00000	-0.11311
0.00000	-0.10208
0.00000	-0.090973
0.00000	-0.080222
0.00000	-0.068785
0.00000	-0.058017
0.00000	-0.047107
0.00000	-0.036318
0.00000	-0.025543
0.30547	-0.013846
0.87608	-0.0032300
1.3080	0.0050573
1.8689	0.015051
2.4299	0.025752
2.9348	0.037830
3.5210	0.048617
4.1161	0.059173
4.6843	0.070020
5.2741	0.079927
5.8899	0.093158
6.4518	0.10364
7.0608	0.11393
7.6734	0.12438
8.1906	0.13584
8.8154	0.14767
9.3691	0.15825
10.027	0.16909
10.534	0.18041
11.143	0.19141
11.651	0.20230
12.210	0.21316
12.759	0.22522
13.297	0.23584
13.861	0.24665
14.386	0.25694
14.906	0.26803
15.492	0.27900
15.938	0.28992
16.504	0.30120
16.969	0.31242
17.502	0.32317
18.006	0.33478
18.463	0.34526
19.029	0.35728
19.459	0.36823
19.894	0.37881
20.352	0.38966
20.753	0.40010
21.251	0.41129
21.666	0.42290
22.014	0.43366
22.504	0.44428
22.837	0.45559
23.217	0.46608
23.632	0.47708
23.960	0.48899
24.449	0.49954
24.848	0.51028
25.190	0.52196
25.550	0.53286
26.012	0.54406
26.287	0.55531
26.631	0.56556
26.975	0.57666
27.290	0.58756
27.576	0.59867
0.095367	
