Force (N)	Déformation (mm)
	-0.72777
-0.036474	-0.71879
-0.034800	-0.70527
-0.033126	-0.69165
-0.031452	-0.67878
-0.029778	-0.66527
-0.028103	-0.65135
-0.026429	-0.63831
-0.024755	-0.62442
-0.023081	-0.61109
-0.021407	-0.59684
-0.019733	-0.58364
-0.0078056	-0.56968
0.010778	-0.55661
0.025431	-0.54323
0.025431	-0.53002
0.025431	-0.51616
0.025431	-0.50221
0.025431	-0.48884
0.025431	-0.47561
0.025431	-0.46188
0.025431	-0.44807
0.025431	-0.43392
0.025431	-0.42118
0.025431	-0.40684
0.025431	-0.39363
0.025431	-0.37973
0.025431	-0.36698
0.025431	-0.35262
0.025431	-0.33986
0.025431	-0.32511
0.025431	-0.31289
0.025431	-0.29818
0.025431	-0.28545
0.025431	-0.27085
0.025431	-0.25781
0.025431	-0.24330
0.025431	-0.23102
0.025431	-0.21665
0.025431	-0.20424
0.025431	-0.18960
0.025431	-0.17718
0.025431	-0.16333
0.025431	-0.14981
0.025431	-0.13651
0.025431	-0.12238
0.025431	-0.10893
0.025431	-0.095192
0.025431	-0.081076
0.025431	-0.067886
0.025431	-0.053677
0.025431	-0.040649
0.025431	-0.026823
0.38308	-0.014327
1.0428	-0.00020268
1.4298	0.0098920
2.0945	0.023476
2.6696	0.036559
3.3122	0.050459
3.9259	0.063412
4.6198	0.078124
5.2104	0.090997
5.9023	0.10491
6.5346	0.11772
7.1421	0.13212
7.7971	0.14537
8.3803	0.15868
9.0113	0.17212
9.7242	0.18588
10.252	0.19943
10.851	0.21312
11.419	0.22701
11.978	0.24021
12.600	0.25344
13.082	0.26738
13.668	0.28120
14.263	0.29475
14.777	0.30842
15.328	0.32192
15.808	0.33519
16.322	0.34989
16.834	0.36233
17.328	0.37642
17.817	0.38966
18.294	0.40305
18.719	0.41727
19.297	0.43043
19.734	0.44361
20.114	0.45757
20.544	0.47117
21.027	0.48460
21.415	0.49813
21.851	0.51162
22.219	0.52544
22.649	0.53896
22.998	0.55239
23.382	0.56545
23.775	0.57908
24.144	0.59310
0.066761	
