Force (N)	Déformation (mm)
	
-0.036218	-0.49530
-0.034287	-0.48548
-0.032356	-0.47568
-0.030426	-0.46597
-0.028495	-0.45645
-0.026564	-0.44596
-0.024633	-0.43614
-0.022702	-0.42612
-0.020771	-0.41640
-0.018840	-0.40685
-0.016909	-0.39586
-0.014978	-0.38610
-0.013047	-0.37634
-0.011116	-0.36645
-0.0091849	-0.35656
-0.0072539	-0.34682
-0.0053230	-0.33744
-0.0033920	-0.32805
-0.0014610	-0.31760
0.00046994	-0.30761
0.0073268	-0.29841
0.016530	-0.28773
0.025733	-0.27809
0.032975	-0.26850
0.032913	-0.25784
0.032852	-0.24862
0.032790	-0.23870
0.032729	-0.22866
0.032668	-0.21899
0.032606	-0.20764
0.032545	-0.19805
0.032483	-0.18895
0.032422	-0.17867
0.032360	-0.16894
0.032299	-0.15874
0.032237	-0.14896
0.032176	-0.13935
0.032114	-0.12919
0.032053	-0.11939
0.031991	-0.11036
0.031930	-0.099427
0.031868	-0.089625
0.031807	-0.080157
0.031745	-0.070109
0.031684	-0.060450
0.031622	-0.050287
0.031561	-0.040171
0.031499	-0.030853
0.031438	-0.020016
0.44803	-0.010306
0.99058	-0.00043719
1.3904	0.0062878
1.9377	0.015809
2.5169	0.024922
3.1579	0.035663
3.7149	0.045321
4.2929	0.055641
4.8783	0.065244
5.4599	0.074498
6.0303	0.084395
6.6882	0.095167
7.2572	0.10415
7.9069	0.11515
8.4859	0.12491
9.0651	0.13400
9.6103	0.14504
10.170	0.15479
10.812	0.16450
11.372	0.17425
11.810	0.18387
12.379	0.19411
12.899	0.20386
13.437	0.21327
14.012	0.22364
14.544	0.23258
15.049	0.24288
15.553	0.25338
16.058	0.26292
16.601	0.27278
17.180	0.28304
17.628	0.29253
18.191	0.30278
18.677	0.31282
19.199	0.32236
19.742	0.33269
20.197	0.34218
20.739	0.35198
21.225	0.36185
21.610	0.37201
22.154	0.38265
22.589	0.39237
23.023	0.40152
23.448	0.41138
23.970	0.42161
24.383	0.43082
24.822	0.44086
25.229	0.45071
25.699	0.46161
0.076294	
