Force (N)	Déformation (mm)
	
-0.00015127	-0.22794
-0.00030282	-0.22133
-0.00045437	-0.21478
-0.00060593	-0.20881
-0.00075748	-0.20150
-0.00090903	-0.19507
-0.0010606	-0.18864
-0.0012121	-0.18339
-0.0013637	-0.17577
-0.0015152	-0.16932
-0.0016668	-0.16287
-0.0018183	-0.15694
-0.0019699	-0.14870
-0.0021215	-0.14309
-0.0022730	-0.13596
-0.0024246	-0.13083
-0.0025761	-0.12419
-0.0027277	-0.11746
-0.0028792	-0.11024
-0.0030308	-0.10452
-0.0031823	-0.097592
-0.0033339	-0.090500
-0.0034854	-0.084241
-0.0036370	-0.077915
-0.0037885	-0.071256
-0.0039401	-0.064899
-0.0040916	-0.057738
-0.0042432	-0.051687
-0.0043947	-0.045160
-0.0045463	-0.038857
-0.0046978	-0.030978
-0.0048494	-0.024824
-0.0050010	-0.018660
0.23076	-0.011315
0.69067	-0.0049694
1.0695	0.000053582
1.1635	0.0027611
1.6800	0.0095406
2.1357	0.016248
2.6449	0.023459
3.0694	0.028746
3.5437	0.035386
3.9561	0.042301
4.4323	0.048940
4.9102	0.056020
5.3652	0.062574
5.7999	0.069127
6.2534	0.075681
6.7099	0.081835
7.1200	0.087904
7.5978	0.094450
8.0298	0.10100
8.4983	0.10818
8.8609	0.11428
9.2681	0.12056
9.7211	0.12822
10.085	0.13421
10.516	0.14131
10.949	0.14716
11.310	0.15486
11.727	0.16095
12.125	0.16660
12.600	0.17483
12.904	0.18054
13.307	0.18722
13.700	0.19255
14.076	0.19996
14.492	0.20615
14.864	0.21274
15.264	0.21951
15.657	0.22611
16.048	0.23272
16.490	0.23892
16.767	0.24608
17.147	0.25288
17.563	0.25905
17.910	0.26567
18.278	0.27175
18.720	0.27872
19.015	0.28539
19.380	0.29119
19.821	0.29790
20.199	0.30422
20.549	0.31141
20.934	0.31841
21.305	0.32437
21.718	0.33143
22.125	0.33767
22.407	0.34472
22.693	0.35121
23.040	0.35771
23.456	0.36383
23.723	0.37003
24.109	0.37681
24.381	0.38319
24.785	0.38973
25.055	0.39626
25.384	0.40272
10.062	
