Force (N)	Déformation (mm)
	
-0.036590	-0.16033
-0.035029	-0.15439
-0.033469	-0.14860
-0.031908	-0.14380
-0.030348	-0.13695
-0.028787	-0.13109
-0.027227	-0.12522
-0.025666	-0.11998
-0.024106	-0.11391
-0.022545	-0.10805
-0.020985	-0.10219
-0.019424	-0.096334
-0.017864	-0.090755
-0.016303	-0.084031
-0.014743	-0.078412
-0.013183	-0.072256
-0.011622	-0.066947
-0.010062	-0.060743
-0.0085011	-0.054808
-0.0069406	-0.049008
-0.0053801	-0.042432
-0.0038197	-0.037070
-0.0022592	-0.030952
-0.00069870	-0.025300
0.00086178	-0.019211
0.32107	-0.014009
0.59695	-0.0073972
0.90362	-0.0020021
1.1135	0.0020873
1.2985	0.0060866
1.7196	0.013038
2.0508	0.018387
2.4644	0.023994
2.8386	0.030357
3.2581	0.035947
3.6667	0.041963
4.0771	0.047148
4.5402	0.054285
4.9882	0.060290
5.3185	0.065573
5.7751	0.071649
6.1784	0.077884
6.6071	0.082723
6.9892	0.089588
7.4385	0.094939
7.8177	0.10077
8.1975	0.10653
8.6019	0.11203
9.0134	0.11949
9.4379	0.12541
9.8474	0.13132
10.161	0.13723
10.543	0.14315
10.925	0.14873
11.306	0.15408
11.614	0.16002
12.055	0.16596
12.422	0.17191
12.789	0.17785
13.142	0.18375
13.494	0.18942
13.898	0.19531
14.235	0.20174
14.596	0.20759
15.022	0.21303
15.333	0.21858
15.744	0.22516
16.116	0.23117
16.519	0.23694
16.790	0.24247
17.150	0.24937
17.508	0.25486
17.860	0.26026
18.212	0.26635
18.572	0.27239
18.998	0.27823
19.317	0.28454
19.636	0.29034
20.007	0.29627
20.266	0.30227
20.644	0.30778
20.969	0.31376
21.310	0.31971
21.632	0.32599
21.933	0.33192
22.252	0.33779
22.626	0.34365
22.962	0.34948
23.213	0.35574
23.584	0.36153
23.922	0.36663
24.342	0.37262
24.580	0.37946
24.819	0.38474
25.146	0.39057
25.455	0.39700
25.753	0.40284
26.075	0.40848
0.076294	
