Force (N)	Déformation (mm)
	
-0.037141	-0.27848
-0.036132	-0.27182
-0.035124	-0.26564
-0.034116	-0.25736
-0.033108	-0.25029
-0.032100	-0.24321
-0.031092	-0.23728
-0.030084	-0.22903
-0.029076	-0.22191
-0.028067	-0.21479
-0.027059	-0.20894
-0.026051	-0.20124
-0.025043	-0.19343
-0.024035	-0.18701
-0.023027	-0.18016
-0.022019	-0.17270
-0.021011	-0.16592
-0.020002	-0.15890
-0.018994	-0.15116
-0.017986	-0.14410
-0.016978	-0.13650
-0.015970	-0.13005
-0.014962	-0.12294
-0.013954	-0.11571
-0.012946	-0.10865
-0.011937	-0.10113
-0.010929	-0.094022
-0.0099212	-0.087417
-0.0089130	-0.079842
-0.0079049	-0.072888
-0.0068968	-0.064799
-0.0058887	-0.058764
-0.0048805	-0.051979
-0.0038724	-0.045039
-0.0028643	-0.037592
-0.0018561	-0.029342
-0.00084802	-0.023249
0.00016011	-0.016540
0.41805	-0.0087138
0.90702	-0.0018381
1.0789	0.0010689
1.5623	0.0075178
2.0952	0.014505
2.6004	0.021583
3.1056	0.028932
3.6292	0.036425
4.1054	0.043091
4.6306	0.050199
5.0649	0.056616
5.5873	0.064649
5.9697	0.071788
6.5328	0.078963
7.0472	0.085814
7.5072	0.093634
7.9571	0.10042
8.4369	0.10792
8.8830	0.11445
9.4507	0.12252
9.7558	0.12888
10.237	0.13628
10.670	0.14322
11.056	0.14991
11.458	0.15795
11.896	0.16422
12.300	0.17140
12.714	0.17846
13.190	0.18547
13.623	0.19260
14.070	0.19997
14.482	0.20709
14.889	0.21460
15.260	0.22173
15.689	0.22871
16.118	0.23643
16.518	0.24396
16.882	0.25050
17.286	0.25693
17.684	0.26415
18.112	0.27186
18.558	0.27872
19.016	0.28610
19.409	0.29273
19.846	0.29962
20.221	0.30677
20.574	0.31391
21.060	0.32127
21.324	0.32859
21.698	0.33556
22.116	0.34264
22.491	0.34974
22.809	0.35666
23.246	0.36392
23.594	0.37113
23.943	0.37833
24.291	0.38549
24.616	0.39262
24.934	0.39975
25.250	0.40688
10.461	
