Force (N)	Déformation (mm)
	
0.00000	-0.44337
0.00000	-0.43491
0.00000	-0.42556
0.00000	-0.41701
0.00000	-0.40807
0.00000	-0.39908
0.00000	-0.38994
0.00000	-0.38149
0.00000	-0.37360
0.00000	-0.36418
0.00000	-0.35527
0.00000	-0.34686
0.00000	-0.33799
0.00000	-0.32829
0.00000	-0.32017
0.00000	-0.31070
0.00000	-0.30222
0.00000	-0.29292
0.00000	-0.28450
0.00000	-0.27495
0.00000	-0.26590
0.00000	-0.25741
0.00000	-0.24836
0.00000	-0.24019
0.00000	-0.23041
0.00000	-0.22147
0.00000	-0.21315
0.00000	-0.20441
0.00000	-0.19503
0.00000	-0.18618
0.00000	-0.17730
0.00000	-0.16740
0.00000	-0.15949
0.00000	-0.15122
0.00000	-0.14229
0.00000	-0.13336
0.00000	-0.12443
0.00000	-0.11524
0.00000	-0.10634
0.00000	-0.097726
0.00000	-0.088568
0.00000	-0.079519
0.00000	-0.069633
0.00000	-0.061919
0.00000	-0.053541
0.00000	-0.043834
0.00000	-0.034430
0.00000	-0.026621
0.064569	-0.017985
0.53887	-0.0087895
1.0164	0.0000014982
1.2139	0.0036904
1.7319	0.012708
2.2212	0.021504
2.7954	0.030406
3.3224	0.038423
3.7789	0.048033
4.2504	0.057561
4.7719	0.066028
5.3240	0.075160
5.8237	0.084195
6.2611	0.092932
6.8203	0.10179
7.2674	0.11094
7.8359	0.11953
8.3140	0.12799
8.7922	0.13703
9.2577	0.14671
9.7675	0.15485
10.245	0.16320
10.718	0.17227
11.214	0.18135
11.665	0.19002
12.189	0.19902
12.670	0.20807
13.137	0.21700
13.643	0.22592
14.078	0.23485
14.526	0.24327
15.043	0.25328
15.554	0.26209
15.980	0.27088
16.464	0.27943
16.911	0.28875
17.353	0.29739
17.775	0.30632
18.252	0.31466
18.672	0.32399
19.117	0.33291
19.565	0.34183
19.979	0.35078
20.373	0.35978
20.778	0.36884
21.184	0.37774
21.559	0.38634
21.900	0.39476
22.230	0.40451
22.619	0.41323
4.1332	0.42252
