Force (N)	Déformation (mm)
	
0.00000	-0.37181
0.00000	-0.36271
0.00000	-0.35444
0.00000	-0.34479
0.00000	-0.33598
0.00000	-0.32803
0.00000	-0.31846
0.00000	-0.30974
0.00000	-0.30106
0.00000	-0.29213
0.00000	-0.28304
0.00000	-0.27432
0.00000	-0.26584
0.00000	-0.25653
0.00000	-0.24742
0.00000	-0.23853
0.00000	-0.22934
0.00000	-0.22094
0.00000	-0.21063
0.00000	-0.20262
0.00000	-0.19432
0.00000	-0.18497
0.00000	-0.17518
0.00000	-0.16714
0.00000	-0.15783
0.00000	-0.14866
0.00000	-0.14036
0.00000	-0.13112
0.00000	-0.12203
0.00000	-0.11371
0.00000	-0.10414
0.00000	-0.095008
0.00000	-0.087012
0.00000	-0.077789
0.00000	-0.068715
0.00000	-0.060485
0.00000	-0.051043
0.00000	-0.042106
0.00000	-0.033246
0.00000	-0.024124
0.30315	-0.014955
0.73547	-0.0059264
1.0930	0.00087935
1.4189	0.0073763
1.8977	0.016172
2.3431	0.025632
2.8376	0.034923
3.3218	0.043062
3.7667	0.052049
4.2015	0.060878
4.7532	0.070129
5.2710	0.078437
5.7138	0.088249
6.2664	0.096696
6.8016	0.10607
7.3903	0.11416
7.9232	0.12388
8.4306	0.13250
8.8754	0.14158
9.3453	0.15065
9.8384	0.15915
10.429	0.16814
10.915	0.17720
11.488	0.18579
11.928	0.19478
12.472	0.20419
13.055	0.21302
13.499	0.22251
14.020	0.23106
14.493	0.23973
15.012	0.24847
15.511	0.25701
15.977	0.26662
16.432	0.27555
16.916	0.28448
17.405	0.29347
17.895	0.30250
18.403	0.31153
18.921	0.32070
19.349	0.32915
19.843	0.33746
20.263	0.34722
20.682	0.35604
21.161	0.36480
21.665	0.37357
22.026	0.38314
22.512	0.39188
22.952	0.40046
23.307	0.40903
23.730	0.41913
24.117	0.42816
24.458	0.43676
24.943	0.44537
25.327	0.45409
25.666	0.46271
26.047	0.47166
26.444	0.48064
26.800	0.49077
6.3486	
