Force (N)	Déformation (mm)
	
0.0074636	-1.1861
0.014933	-1.1713
0.030706	-1.1559
0.056805	-1.1409
0.063157	-1.1259
0.062588	-1.1105
0.062018	-1.0957
0.061449	-1.0799
0.060880	-1.0648
0.060311	-1.0498
0.059742	-1.0351
0.059172	-1.0192
0.058603	-1.0040
0.058034	-0.98877
0.057465	-0.97341
0.056896	-0.95852
0.056326	-0.94306
0.055757	-0.92813
0.055188	-0.91288
0.054619	-0.89730
0.054050	-0.88250
0.053480	-0.86711
0.052911	-0.85196
0.052342	-0.83653
0.051773	-0.82105
0.051204	-0.80577
0.050634	-0.79074
0.050065	-0.77592
0.049496	-0.75994
0.048927	-0.74404
0.048358	-0.72992
0.047788	-0.71442
0.047219	-0.69925
0.046650	-0.68460
0.046081	-0.66853
0.045512	-0.65360
0.044943	-0.63811
0.044373	-0.62317
0.043804	-0.60725
0.043235	-0.59272
0.042666	-0.57783
0.042097	-0.56175
0.041527	-0.54747
0.040958	-0.53132
0.040389	-0.51632
0.039820	-0.50142
0.039251	-0.48586
0.038681	-0.47065
0.038112	-0.45518
0.037543	-0.44053
0.036974	-0.42515
0.036405	-0.41001
0.035835	-0.39456
0.035266	-0.37938
0.034697	-0.36396
0.034128	-0.34870
0.033559	-0.33349
0.032989	-0.31802
0.032420	-0.30305
0.031851	-0.28789
0.031282	-0.27265
0.030713	-0.25742
0.030143	-0.24218
0.029574	-0.22671
0.029005	-0.21128
0.028436	-0.19678
0.027867	-0.18132
0.027297	-0.16570
0.026728	-0.15048
0.026159	-0.13552
0.025590	-0.12047
0.025535	-0.10448
0.026603	-0.089804
0.027672	-0.074444
0.028740	-0.059085
0.029809	-0.043662
0.030877	-0.028844
0.031946	-0.013585
1.0645	0.00029872
2.2331	0.012202
3.7391	0.027586
5.3083	0.042845
6.8613	0.058130
8.3928	0.073406
9.8204	0.088551
11.148	0.10306
12.450	0.11829
13.759	0.13357
15.085	0.14885
16.462	0.16410
17.947	0.17925
19.290	0.19441
20.643	0.21044
21.984	0.22537
23.383	0.24004
24.708	0.25536
25.994	0.27073
27.318	0.28592
	0.30101
