Force (N)	Déformation (mm)
	
0.00084972	-1.2813
0.0017001	-1.2654
0.0025505	-1.2503
0.0034008	-1.2343
0.0042512	-1.2176
0.0051016	-1.2023
0.0059519	-1.1860
0.0068023	-1.1707
0.0076527	-1.1536
0.0085030	-1.1384
0.0093534	-1.1221
0.010204	-1.1058
0.011054	-1.0901
0.011905	-1.0744
0.012755	-1.0581
0.013605	-1.0418
0.014456	-1.0263
0.015306	-1.0100
0.016156	-0.99383
0.017007	-0.97797
0.017857	-0.96167
0.018707	-0.94580
0.048116	-0.93002
0.058316	-0.91377
0.050763	-0.89746
0.043211	-0.88183
0.035658	-0.86606
0.028105	-0.84984
0.020552	-0.83384
0.013000	-0.81731
0.0089149	-0.80152
0.0080735	-0.78579
0.0072321	-0.76899
0.0063906	-0.75350
0.0055492	-0.73724
0.0047077	-0.72114
0.0038663	-0.70505
0.0030248	-0.68916
0.0021834	-0.67305
0.0013419	-0.65705
0.00050046	-0.64153
-0.00034099	-0.62549
-0.0011367	-0.60958
-0.0018905	-0.59283
-0.0026443	-0.57673
-0.0033980	-0.56126
-0.0041518	-0.54525
-0.0049056	-0.52972
-0.0056593	-0.51360
-0.0064131	-0.49694
-0.0071669	-0.48086
-0.0079207	-0.46476
-0.0086744	-0.44911
-0.0094282	-0.43331
-0.010182	-0.41671
-0.010936	-0.40060
-0.011690	-0.38564
-0.012443	-0.36849
-0.013197	-0.35246
-0.014946	-0.33744
-0.018046	-0.32071
-0.021147	-0.30459
-0.024247	-0.28854
-0.027347	-0.27249
-0.030447	-0.25660
-0.033547	-0.24083
-0.035715	-0.22529
-0.037379	-0.20924
-0.039043	-0.19318
-0.0015879	-0.17722
-0.0028431	-0.16101
-0.0040984	-0.14499
-0.0053537	-0.12896
-0.0066089	-0.11294
-0.0078642	-0.097007
-0.0091195	-0.081448
-0.010375	-0.064717
-0.011630	-0.048928
-0.012885	-0.033065
-0.014141	-0.017187
0.88268	-0.0012547
1.7396	0.0098378
3.0555	0.025791
4.2778	0.041381
5.5124	0.057408
6.7234	0.073349
7.8780	0.089290
9.0965	0.10525
10.274	0.12122
11.398	0.13734
12.595	0.15278
13.757	0.17020
14.940	0.18640
16.069	0.20129
17.249	0.21744
18.398	0.23332
19.574	0.24936
20.735	0.26542
8.7650	
