Force (N)	Déformation (mm)
	
0.00000	-1.2661
0.00000	-1.2505
0.00000	-1.2348
0.00000	-1.2187
0.00000	-1.2028
0.00000	-1.1866
0.00000	-1.1698
0.00000	-1.1539
0.00000	-1.1381
0.00000	-1.1222
0.00000	-1.1063
0.00000	-1.0898
0.00000	-1.0736
0.00000	-1.0575
0.00000	-1.0418
0.00000	-1.0252
0.00000	-1.0095
0.00000	-0.99343
0.00000	-0.97694
0.00000	-0.96075
0.00000	-0.94499
0.00000	-0.92787
0.00000	-0.91252
0.00000	-0.89628
0.00000	-0.88092
0.00000	-0.86405
0.00000	-0.84793
0.00000	-0.83188
0.00000	-0.81628
0.00000	-0.79982
0.00000	-0.78419
0.00000	-0.76849
0.00000	-0.75210
0.00000	-0.73527
0.00000	-0.71985
0.00000	-0.70369
0.00000	-0.68728
0.00000	-0.67125
0.00000	-0.65447
0.00000	-0.63856
0.00000	-0.62246
0.00000	-0.60614
0.00000	-0.59085
0.00000	-0.57477
0.00000	-0.55828
0.00000	-0.54250
0.00000	-0.52606
0.00000	-0.51046
0.00000	-0.49408
0.00000	-0.47764
0.00000	-0.46166
0.00000	-0.44600
0.00000	-0.42985
0.00000	-0.41330
0.00000	-0.39755
0.00000	-0.38163
0.00000	-0.36572
0.00000	-0.34962
0.00000	-0.33254
0.00000	-0.31645
0.00000	-0.30033
0.00000	-0.28421
0.00000	-0.26860
0.00000	-0.25214
0.00000	-0.23658
0.00000	-0.22033
0.00000	-0.20375
0.00000	-0.18752
0.00000	-0.17138
0.00000	-0.15550
0.00000	-0.13948
0.00000	-0.12360
0.00000	-0.10750
0.00000	-0.091562
0.00000	-0.076171
0.00000	-0.058488
0.00000	-0.042669
0.00000	-0.026748
0.17040	-0.010791
1.1257	0.0012433
2.2764	0.015771
3.5119	0.031711
4.9106	0.047775
6.1931	0.063913
7.4199	0.079994
8.6689	0.096052
9.8364	0.11186
10.942	0.12860
12.195	0.14464
13.409	0.16067
14.789	0.17717
15.947	0.19285
17.226	0.20891
18.455	0.22510
19.617	0.24104
20.775	0.25695
21.970	0.27312
23.084	0.28928
5.5438	
