Force (N)	Déformation (mm)
	
0.0012717	-0.87601
0.0025446	-0.86375
0.0038175	-0.85142
0.0050905	-0.83873
0.0063634	-0.82586
0.0076363	-0.81325
0.0089092	-0.80100
0.010182	-0.78767
0.011455	-0.77529
0.012728	-0.76269
0.014001	-0.75014
0.015274	-0.73695
0.016547	-0.72500
0.017820	-0.71191
0.019315	-0.69906
0.035430	-0.68615
0.051544	-0.67337
0.063382	-0.66063
0.062607	-0.64858
0.061832	-0.63613
0.061057	-0.62300
0.060282	-0.61055
0.059507	-0.59806
0.058732	-0.58447
0.057957	-0.57257
0.057182	-0.56006
0.056407	-0.54741
0.055632	-0.53415
0.054857	-0.52142
0.054082	-0.50879
0.053307	-0.49632
0.052532	-0.48369
0.051757	-0.47104
0.050983	-0.45800
0.050208	-0.44594
0.049433	-0.43337
0.048658	-0.42078
0.047883	-0.40813
0.047108	-0.39486
0.046333	-0.38305
0.045558	-0.37001
0.044783	-0.35756
0.044008	-0.34503
0.043233	-0.33232
0.042458	-0.31968
0.041683	-0.30704
0.040908	-0.29345
0.040133	-0.28104
0.039358	-0.26802
0.038583	-0.25581
0.037808	-0.24313
0.037033	-0.23092
0.036258	-0.21788
0.035483	-0.20548
0.034708	-0.19231
0.033933	-0.18000
0.033158	-0.16742
0.032383	-0.15404
0.031608	-0.14184
0.030833	-0.12931
0.030058	-0.11677
0.029283	-0.10423
0.028508	-0.091649
0.027733	-0.078792
0.026958	-0.066024
0.026183	-0.053310
0.025408	-0.040596
0.024633	-0.027214
0.036735	-0.014347
0.77406	-0.0029701
1.4085	0.0047504
2.7562	0.017564
4.3069	0.030367
5.8412	0.042989
7.3422	0.055593
8.9402	0.067770
10.417	0.080892
11.916	0.093582
13.390	0.10627
14.766	0.11861
16.171	0.13213
17.623	0.14417
18.952	0.15690
20.172	0.17006
21.309	0.18256
22.587	0.19539
23.850	0.20806
25.164	0.22074
26.360	0.23341
27.658	0.24609
28.802	0.25877
30.213	0.27145
31.525	0.28414
32.812	0.29683
34.036	0.30952
35.198	0.32222
36.338	0.33491
37.444	0.34760
15.840	
