Force (N)	Déformation (mm)
	
-0.000059775	-0.71076
-0.00011961	-0.69884
-0.00017945	-0.68674
-0.00023928	-0.67546
-0.00029912	-0.66286
-0.00035895	-0.65174
-0.00041879	-0.63905
-0.00047863	-0.62706
-0.00053846	-0.61466
-0.00059830	-0.60274
-0.00065813	-0.59047
-0.00071797	-0.57826
-0.00077780	-0.56667
-0.00083764	-0.55426
-0.00089748	-0.54233
-0.00095731	-0.53070
-0.0010171	-0.51857
-0.0010770	-0.50652
-0.0011368	-0.49396
-0.0011967	-0.48257
-0.0012565	-0.47026
-0.0013163	-0.45848
-0.0013762	-0.44669
-0.0014360	-0.43435
-0.0014958	-0.42194
-0.0015557	-0.41004
-0.0016155	-0.39763
-0.0016753	-0.38594
-0.0017352	-0.37317
-0.0017950	-0.36141
-0.0018548	-0.34999
-0.0019147	-0.33733
-0.0019745	-0.32619
-0.0020344	-0.31323
-0.0020942	-0.30163
-0.0021540	-0.29007
-0.0022139	-0.27757
-0.0022737	-0.26468
-0.0023335	-0.25287
-0.0023934	-0.24116
-0.0024532	-0.22856
-0.0025130	-0.21725
-0.0025729	-0.20435
-0.0026327	-0.19263
-0.0026925	-0.18105
-0.0027524	-0.16875
-0.0028122	-0.15681
-0.0028721	-0.14469
-0.0029319	-0.13269
-0.0029917	-0.11981
-0.0030516	-0.10770
-0.0031114	-0.096330
-0.0031712	-0.084970
-0.0032311	-0.072736
-0.0032909	-0.060295
-0.0033507	-0.048102
-0.0034106	-0.036206
0.066387	-0.023615
0.50248	-0.011338
1.0108	-0.00044092
1.3422	0.0083614
1.8565	0.019441
2.3624	0.032137
2.8674	0.044652
3.3592	0.056143
3.8218	0.068465
4.2964	0.080319
4.8263	0.092771
5.3111	0.10470
5.7989	0.11669
6.2263	0.12808
6.8068	0.14043
7.2884	0.15251
7.7618	0.16483
8.2081	0.17713
8.7352	0.18919
9.2372	0.20132
9.7017	0.21267
10.122	0.22479
10.536	0.23696
11.030	0.24906
11.497	0.26115
11.971	0.27314
12.383	0.28527
12.843	0.29778
13.220	0.30974
13.634	0.32163
14.070	0.33349
14.460	0.34553
14.873	0.35751
15.266	0.36944
15.659	0.38143
16.104	0.39389
16.492	0.40570
16.935	0.41865
17.363	0.43073
17.731	0.44266
18.116	0.45477
7.7768	
