Force (N)	Déformation (mm)
	
0.00000	-0.70946
0.00000	-0.69631
0.00000	-0.68324
0.00000	-0.67045
0.00000	-0.65774
0.00000	-0.64508
0.00000	-0.63189
0.00000	-0.61906
0.00000	-0.60497
0.00000	-0.59293
0.00000	-0.57958
0.00000	-0.56682
0.00000	-0.55316
0.00000	-0.54051
0.00000	-0.52871
0.00000	-0.51488
0.00000	-0.50179
0.00000	-0.48877
0.00000	-0.47621
0.00000	-0.46371
0.00000	-0.44952
0.00000	-0.43688
0.00000	-0.42378
0.00000	-0.41090
0.00000	-0.39731
0.00000	-0.38496
0.00000	-0.37123
0.00000	-0.35885
0.00000	-0.34516
0.00000	-0.33259
0.00000	-0.31928
0.00000	-0.30665
0.00000	-0.29381
0.00000	-0.27979
0.00000	-0.26754
0.00000	-0.25430
0.00000	-0.24137
0.00000	-0.22798
0.00000	-0.21530
0.00000	-0.20188
0.00000	-0.18947
0.00000	-0.17589
0.00000	-0.16317
0.00000	-0.15002
0.00000	-0.13727
0.00000	-0.12402
0.00000	-0.11105
0.00000	-0.098766
0.00000	-0.086018
0.00000	-0.072381
0.00000	-0.059182
0.00000	-0.045731
0.00000	-0.033705
0.28422	-0.020109
0.73236	-0.0071601
1.1158	0.0020064
1.5352	0.014256
2.0326	0.026946
2.5768	0.040687
3.0338	0.053597
3.5392	0.066276
4.0863	0.079177
4.5892	0.092937
5.0677	0.10532
5.5420	0.11850
6.0835	0.13131
6.6072	0.14457
7.1023	0.15745
7.5639	0.17077
8.0525	0.18340
8.5915	0.19596
9.0883	0.20917
9.5075	0.22211
10.032	0.23556
10.468	0.24789
10.908	0.26205
11.404	0.27430
11.915	0.28732
12.345	0.30107
12.720	0.31341
13.183	0.32651
13.636	0.33998
14.056	0.35253
14.527	0.36545
14.875	0.37878
15.299	0.39126
15.723	0.40452
16.147	0.41765
16.624	0.43161
16.995	0.44423
17.345	0.45661
17.785	0.46972
18.201	0.48281
18.615	0.49610
19.098	0.50924
19.467	0.52215
19.819	0.53509
20.190	0.54815
0.99073	
