Force (N)	Déformation (mm)
	
0.00000	-0.74405
0.00000	-0.73124
0.00000	-0.71887
0.00000	-0.70688
0.00000	-0.69416
0.00000	-0.68173
0.00000	-0.66836
0.00000	-0.65650
0.00000	-0.64386
0.00000	-0.63140
0.00000	-0.61886
0.00000	-0.60643
0.00000	-0.59351
0.00000	-0.58093
0.00000	-0.56858
0.00000	-0.55574
0.00000	-0.54322
0.00000	-0.53052
0.00000	-0.51855
0.00000	-0.50575
0.00000	-0.49323
0.00000	-0.48055
0.00000	-0.46805
0.00000	-0.45463
0.00000	-0.44278
0.00000	-0.42950
0.00000	-0.41752
0.00000	-0.40434
0.00000	-0.39233
0.00000	-0.37981
0.00000	-0.36725
0.00000	-0.35438
0.00000	-0.34195
0.00000	-0.32903
0.00000	-0.31654
0.00000	-0.30428
0.00000	-0.29150
0.00000	-0.27904
0.00000	-0.26623
0.00000	-0.25412
0.00000	-0.24059
0.00000	-0.22912
0.00000	-0.21621
0.00000	-0.20331
0.00000	-0.19090
0.00000	-0.17861
0.00000	-0.16586
0.00000	-0.15278
0.00000	-0.14089
0.00000	-0.12838
0.00000	-0.11587
0.00000	-0.10263
0.00000	-0.090595
0.00000	-0.077069
0.00000	-0.065042
0.00000	-0.052242
0.00000	-0.040040
0.057867	-0.028053
0.50184	-0.014776
0.93293	-0.0024360
1.1585	0.0054025
1.5965	0.017628
2.0310	0.030425
2.4572	0.042883
2.9417	0.055600
3.3516	0.067719
3.7570	0.080808
4.2299	0.093037
4.6551	0.10623
5.1141	0.11858
5.5490	0.13162
5.9314	0.14386
6.3217	0.15654
6.7514	0.16875
7.1621	0.18154
7.6038	0.19447
8.0231	0.20719
8.4552	0.21915
8.8708	0.23169
9.2547	0.24479
9.6822	0.25740
10.122	0.26953
10.474	0.28232
10.883	0.29502
11.239	0.30719
11.673	0.32000
12.019	0.33310
12.387	0.34548
12.762	0.35765
13.123	0.36979
13.483	0.38295
13.896	0.39511
14.241	0.40817
14.590	0.42063
14.911	0.43349
15.259	0.44538
15.595	0.45813
15.930	0.47132
1.9870	
