Force (N)	Déformation (mm)
	
0.00000	-0.51457
0.00000	-0.50068
0.00000	-0.48719
0.00000	-0.47370
0.00000	-0.46020
0.24631	-0.44555
0.0011355	-0.43257
0.0018444	-0.41793
0.0025533	-0.40465
0.0032622	-0.39052
0.0039711	-0.37795
0.0046800	-0.36304
0.0053889	-0.35007
0.0060978	-0.33583
0.0068067	-0.32321
0.0075155	-0.30874
0.0082244	-0.29541
0.0089333	-0.28074
0.0096422	-0.26738
0.010351	-0.25359
0.011060	-0.24002
0.011769	-0.22598
0.012478	-0.21191
0.013187	-0.19727
0.013896	-0.18541
0.014849	-0.17073
0.015822	-0.15687
0.016795	-0.14306
0.017768	-0.13018
0.018741	-0.11552
0.019713	-0.10178
0.020686	-0.087681
0.021659	-0.074638
0.022632	-0.060572
0.023605	-0.046877
0.024578	-0.032670
0.026762	-0.018097
0.69514	-0.0047599
1.1161	0.0020635
1.8191	0.016528
2.5016	0.029439
3.2592	0.043614
3.9040	0.057292
4.6467	0.071425
5.3449	0.085425
6.0002	0.099178
6.7259	0.11279
7.4566	0.12606
8.1928	0.14026
8.8421	0.15486
9.5259	0.16766
10.273	0.18177
10.815	0.19503
11.469	0.20923
12.179	0.22256
12.753	0.23618
13.367	0.24961
14.085	0.26365
14.674	0.27814
15.293	0.29148
15.929	0.30555
16.515	0.31897
17.085	0.33279
17.670	0.34699
18.307	0.36046
18.871	0.37400
19.501	0.38827
19.994	0.40215
20.573	0.41556
21.156	0.42975
21.653	0.44350
22.185	0.45725
22.734	0.47044
23.251	0.48419
23.768	0.49820
24.272	0.51116
24.817	0.52543
25.293	0.53950
25.777	0.55275
26.266	0.56649
26.776	0.58125
27.193	0.59429
27.656	0.60811
28.111	0.62193
28.517	0.63654
28.963	0.65044
29.398	0.66348
29.860	0.67753
30.277	0.69080
30.720	0.70493
31.067	0.71871
31.498	0.73186
31.853	0.74611
32.236	0.76004
32.584	0.77359
32.960	0.78713
33.346	0.80092
33.695	0.81515
5.0208	
