Force (N)	Déformation (mm)
	-0.56392
0.0020811	-0.55816
0.0041647	-0.54813
0.0062483	-0.53882
0.0083319	-0.52822
0.010415	-0.51791
0.012499	-0.50755
0.014583	-0.49732
0.016666	-0.48731
0.018750	-0.47667
0.019343	-0.46615
0.019662	-0.45642
0.019981	-0.44480
0.020300	-0.43495
0.020619	-0.42597
0.020938	-0.41568
0.021256	-0.40509
0.021575	-0.39447
0.021894	-0.38448
0.022213	-0.37408
0.022532	-0.36480
0.022851	-0.35422
0.023170	-0.34409
0.023489	-0.33323
0.023808	-0.32345
0.024127	-0.31187
0.024446	-0.30230
0.024765	-0.29293
0.025084	-0.28225
0.025403	-0.27216
0.025721	-0.26190
0.026040	-0.25100
0.026359	-0.24171
0.026768	-0.23062
0.027358	-0.22094
0.027947	-0.21019
0.028536	-0.20044
0.029125	-0.18951
0.029714	-0.17901
0.030303	-0.16938
0.030892	-0.15915
0.031482	-0.14894
0.032071	-0.13773
0.032660	-0.12854
0.033249	-0.11768
0.033838	-0.10796
0.034427	-0.097325
0.035016	-0.087297
0.035606	-0.077236
0.036195	-0.066686
0.036784	-0.056908
0.037373	-0.046644
0.037962	-0.036157
0.038551	-0.026215
0.30569	-0.015197
0.69972	-0.0058168
1.0146	0.00068630
1.3653	0.0097733
1.8837	0.020115
2.3107	0.030365
2.7763	0.040618
3.2459	0.050782
3.7221	0.060923
4.1993	0.071461
4.5827	0.081415
5.0614	0.091537
5.5548	0.10208
6.0061	0.11210
6.4284	0.12197
6.8705	0.13236
7.3854	0.14275
7.8056	0.15245
8.2359	0.16266
8.6401	0.17398
9.0279	0.18379
9.4523	0.19472
9.8795	0.20422
10.347	0.21391
10.770	0.22580
11.121	0.23491
11.556	0.24555
11.931	0.25513
12.283	0.26582
12.649	0.27611
13.084	0.28709
13.486	0.29669
13.887	0.30677
14.249	0.31669
14.611	0.32688
14.951	0.33825
15.329	0.34847
15.679	0.35869
16.006	0.36858
16.385	0.37856
16.716	0.38864
17.045	0.39864
17.353	0.40925
17.664	0.42028
17.970	0.42975
0.039951	
