Force (N)	Déformation (mm)
	
0.00000	-0.31875
0.00000	-0.31160
0.00000	-0.30434
0.00000	-0.29742
0.00000	-0.29113
0.00000	-0.28421
0.00000	-0.27718
0.00000	-0.27001
0.00000	-0.26280
0.00000	-0.25579
0.00000	-0.24760
0.00000	-0.24165
0.00000	-0.23416
0.00000	-0.22713
0.00000	-0.22011
0.00000	-0.21321
0.00000	-0.20507
0.00000	-0.19815
0.00000	-0.19189
0.00000	-0.18487
0.00000	-0.17775
0.00000	-0.16984
0.00000	-0.16293
0.00000	-0.15661
0.00000	-0.14921
0.00000	-0.14165
0.00000	-0.13495
0.00000	-0.12835
0.00000	-0.12116
0.00000	-0.11312
0.00000	-0.10730
0.00000	-0.10023
0.00000	-0.092533
0.00000	-0.085305
0.00000	-0.078713
0.00000	-0.070832
0.00000	-0.063781
0.00000	-0.056730
0.00000	-0.050803
0.00000	-0.042442
0.00000	-0.035779
0.00000	-0.028685
0.00000	-0.022131
0.27947	-0.015005
0.58260	-0.0069570
0.88695	-0.00061469
0.98623	0.00079039
1.2897	0.0078296
1.7101	0.015035
2.0540	0.022435
2.3974	0.028993
2.7967	0.036110
3.1891	0.042948
3.5873	0.051036
3.9287	0.058037
4.4067	0.064296
4.8114	0.071551
5.1672	0.078982
5.5064	0.086364
5.9341	0.092898
6.3742	0.10005
6.7402	0.10703
7.0742	0.11418
7.6063	0.12133
7.9951	0.12892
8.3765	0.13539
8.7609	0.14222
9.0718	0.14923
9.4461	0.15696
9.8788	0.16359
10.290	0.17064
10.710	0.17805
11.018	0.18529
11.374	0.19156
11.813	0.19917
12.156	0.20562
12.597	0.21370
12.912	0.22070
13.289	0.22771
13.651	0.23471
13.998	0.24172
14.345	0.24880
14.692	0.25615
15.026	0.26313
15.292	0.26932
15.647	0.27681
16.011	0.28443
16.325	0.29196
16.574	0.29783
16.968	0.30596
17.327	0.31244
17.566	0.31967
17.892	0.32690
18.211	0.33403
18.531	0.34128
18.808	0.34816
19.199	0.35456
19.513	0.36182
4.7964	
