Force (N)	Déformation (mm)
	
0.00000	-0.52255
0.00000	-0.51118
0.00000	-0.50101
0.00000	-0.48955
0.00000	-0.47878
0.00000	-0.46693
0.00000	-0.45542
0.00000	-0.44497
0.00000	-0.43371
0.00000	-0.42281
0.00000	-0.41129
0.00000	-0.40040
0.00000	-0.38919
0.00000	-0.37721
0.00000	-0.36662
0.00000	-0.35573
0.00000	-0.34456
0.00000	-0.33294
0.00000	-0.32192
0.00000	-0.31093
0.00000	-0.29979
0.00000	-0.28874
0.00000	-0.27756
0.00000	-0.26567
0.00000	-0.25495
0.00000	-0.24367
0.00000	-0.23298
0.00000	-0.22077
0.00000	-0.21009
0.00000	-0.19894
0.00000	-0.18815
0.00000	-0.17753
0.00000	-0.16541
0.00000	-0.15428
0.00000	-0.14329
0.00000	-0.13177
0.00000	-0.12091
0.00000	-0.11032
0.00000	-0.098814
0.00000	-0.086733
0.00000	-0.076369
0.00000	-0.065548
0.00000	-0.054722
0.00000	-0.043825
0.00000	-0.031750
0.12195	-0.021007
0.63992	-0.0095201
1.1160	0.000082260
1.3652	0.0083213
1.8800	0.019032
2.3130	0.030867
2.7971	0.042116
3.3249	0.052953
3.8110	0.063839
4.3614	0.074853
4.8448	0.086386
5.4016	0.097516
5.9423	0.10932
6.3862	0.11946
6.9164	0.13153
7.4539	0.14155
7.9548	0.15273
8.4557	0.16510
9.0544	0.17535
9.4999	0.18657
9.9694	0.19837
10.420	0.20960
10.928	0.22003
11.398	0.23130
11.834	0.24280
12.323	0.25324
12.833	0.26487
13.265	0.27613
13.684	0.28764
14.059	0.29847
14.527	0.30979
14.942	0.32026
15.363	0.33161
15.784	0.34279
16.184	0.35405
16.568	0.36489
17.015	0.37659
17.449	0.38713
17.862	0.39861
18.273	0.41037
18.646	0.42141
18.969	0.43256
19.346	0.44387
19.787	0.45456
20.129	0.46661
20.485	0.47779
20.879	0.48825
21.200	0.49915
21.521	0.51020
21.844	0.52199
22.170	0.53287
22.500	0.54395
22.862	0.55527
7.2072	
