Force (N)	Déformation (mm)
	
0.00000	-0.57674
0.00000	-0.56641
0.00000	-0.55641
0.00000	-0.54637
0.00000	-0.53655
0.00000	-0.52703
0.00000	-0.51571
0.00000	-0.50580
0.00000	-0.49588
0.00000	-0.48591
0.00000	-0.47563
0.00000	-0.46560
0.00000	-0.45520
0.00000	-0.44536
0.00000	-0.43510
0.00000	-0.42506
0.00000	-0.41504
0.00000	-0.40484
0.00000	-0.39487
0.00000	-0.38417
0.00000	-0.37367
0.00000	-0.36457
0.00000	-0.35439
0.00000	-0.34302
0.00000	-0.33386
0.00000	-0.32367
0.00000	-0.31340
0.00000	-0.30305
0.00000	-0.29252
0.00000	-0.28304
0.00000	-0.27311
0.00000	-0.26243
0.00000	-0.25282
0.00000	-0.24223
0.00000	-0.23191
0.00000	-0.22188
0.00000	-0.21249
0.00000	-0.20150
0.00000	-0.19198
0.00000	-0.18115
0.00000	-0.17093
0.00000	-0.16106
0.00000	-0.15118
0.00000	-0.14037
0.00000	-0.13030
0.00000	-0.12100
0.00000	-0.11007
0.00000	-0.10007
0.00000	-0.090693
0.00000	-0.079827
0.00000	-0.069991
0.00000	-0.060143
0.00000	-0.049119
0.00000	-0.039109
0.00000	-0.029885
0.092080	-0.018715
0.49449	-0.0086162
0.96264	0.0011159
1.2374	0.0071807
1.6830	0.017172
2.1617	0.027023
2.6429	0.036635
3.1116	0.048146
3.6357	0.058972
4.0243	0.067729
4.4598	0.078000
4.9719	0.087910
5.4263	0.097966
5.9341	0.10885
6.3973	0.11889
6.8529	0.12876
7.2678	0.13931
7.7555	0.14944
8.2195	0.15922
8.6575	0.16911
9.0956	0.17918
9.4722	0.18997
9.8404	0.19953
10.274	0.21056
10.684	0.21988
11.076	0.23028
11.494	0.24016
11.900	0.25077
12.319	0.26120
12.652	0.27110
13.086	0.28084
13.461	0.29101
13.838	0.30076
14.219	0.31117
14.600	0.32124
14.971	0.33122
15.341	0.34120
15.706	0.35243
16.040	0.36166
16.397	0.37269
16.715	0.38224
17.033	0.39218
17.260	0.40234
	0.41290
