Force (N)	Déformation (mm)
	
0.00075726	-0.39625
0.0015157	-0.38855
0.0022742	-0.38146
0.0030327	-0.37398
0.0037911	-0.36556
0.0045496	-0.35816
0.0053081	-0.35084
0.0060665	-0.34289
0.0068250	-0.33523
0.0075835	-0.32770
0.0083419	-0.32089
0.0091004	-0.31249
0.0098589	-0.30465
0.010617	-0.29744
0.011376	-0.28877
0.012134	-0.28115
0.012893	-0.27426
0.013651	-0.26711
0.014410	-0.25871
0.015168	-0.25158
0.015927	-0.24404
0.016685	-0.23631
0.017444	-0.22803
0.018202	-0.22045
0.018960	-0.21299
0.019719	-0.20463
0.020477	-0.19724
0.021236	-0.19010
0.021994	-0.18214
0.022753	-0.17439
0.023511	-0.16714
0.024270	-0.15939
0.025028	-0.15161
0.025787	-0.14392
0.026545	-0.13634
0.027304	-0.12826
0.028062	-0.12019
0.028821	-0.11250
0.029579	-0.10605
0.030338	-0.097748
0.031096	-0.089987
0.031854	-0.082877
0.032613	-0.074451
0.033371	-0.066936
0.034130	-0.059421
0.034888	-0.051362
0.035647	-0.043797
0.036405	-0.036352
0.037164	-0.028962
0.037922	-0.020495
0.053082	-0.012775
0.60625	-0.0052450
1.1256	0.00024507
1.5050	0.0056541
2.2021	0.013580
2.8985	0.020867
3.5095	0.027228
4.3388	0.035916
5.0467	0.042920
5.7603	0.050790
6.4838	0.059327
7.2837	0.066333
8.0132	0.074555
8.7578	0.081629
9.4616	0.089129
10.116	0.096948
10.866	0.10441
11.531	0.11197
12.174	0.11977
12.871	0.12782
13.471	0.13473
14.200	0.14316
14.827	0.15124
15.317	0.15805
15.856	0.16577
16.510	0.17384
17.141	0.18155
17.676	0.18948
18.276	0.19701
19.016	0.20437
19.547	0.21267
20.101	0.22042
20.736	0.22718
21.336	0.23500
21.920	0.24236
22.489	0.25072
23.131	0.25816
23.731	0.26585
24.319	0.27354
24.926	0.28165
25.490	0.28907
26.070	0.29685
26.741	0.30421
27.253	0.31226
27.912	0.31995
28.479	0.32765
29.001	0.33441
29.600	0.34225
9.0048	
