Force (N)	Déformation (mm)
	
0.038088	-0.53347
0.038029	-0.52602
0.037971	-0.51836
0.037912	-0.51126
0.037853	-0.50319
0.037794	-0.49561
0.037735	-0.48838
0.037676	-0.48145
0.037618	-0.47318
0.037559	-0.46586
0.037500	-0.45938
0.037441	-0.45115
0.037382	-0.44394
0.037323	-0.43621
0.037264	-0.42991
0.037206	-0.42131
0.037147	-0.41420
0.037088	-0.40704
0.037029	-0.39908
0.036970	-0.39187
0.036911	-0.38413
0.036853	-0.37708
0.036794	-0.36927
0.036735	-0.36161
0.036676	-0.35463
0.036617	-0.34622
0.036558	-0.33863
0.036500	-0.33124
0.036441	-0.32421
0.036382	-0.31659
0.036323	-0.30931
0.036264	-0.30202
0.036205	-0.29416
0.036147	-0.28657
0.036088	-0.27934
0.036029	-0.27213
0.035970	-0.26466
0.035911	-0.25704
0.035852	-0.24943
0.035794	-0.24235
0.035735	-0.23380
0.035676	-0.22658
0.035617	-0.21966
0.035558	-0.21172
0.035499	-0.20424
0.035440	-0.19684
0.035382	-0.18935
0.035323	-0.18129
0.035264	-0.17347
0.035205	-0.16618
0.035146	-0.15954
0.035087	-0.15181
0.035029	-0.14441
0.034970	-0.13702
0.034911	-0.12909
0.034852	-0.12147
0.034793	-0.11412
0.034734	-0.10712
0.034676	-0.099013
0.034617	-0.092359
0.034558	-0.084738
0.034499	-0.077386
0.034440	-0.069356
0.034381	-0.062276
0.034323	-0.055364
0.034264	-0.047157
0.034205	-0.038895
0.034146	-0.032410
0.14033	-0.024100
0.082102	-0.016929
0.37410	-0.0090656
0.88987	-0.0014866
1.0584	-0.00022587
1.5112	0.0089592
2.0630	0.015780
2.6228	0.022369
3.2747	0.030001
3.9447	0.037299
4.6058	0.044700
5.3195	0.052669
6.1119	0.059747
6.7405	0.067504
7.4776	0.075358
8.1602	0.081914
8.9597	0.090419
9.5544	0.096946
10.210	0.10498
10.841	0.11215
11.386	0.11956
12.092	0.12769
12.704	0.13474
13.412	0.14205
14.000	0.14990
14.480	0.15769
15.059	0.16468
15.711	0.17259
16.326	0.18011
17.133	0.18805
7.0225	
