Force (N)	Déformation (mm)
	
0.0042143	-0.55048
0.0084347	-0.54234
0.012655	-0.53397
0.016875	-0.52475
0.025673	-0.51606
0.039447	-0.50750
-0.023320	-0.49895
-0.013462	-0.49045
-0.0036044	-0.48198
0.0062536	-0.47382
0.016112	-0.46470
0.024878	-0.45628
0.029323	-0.44856
0.033767	-0.43862
0.038212	-0.43020
0.042656	-0.42208
0.0022493	-0.41246
0.0069718	-0.40405
0.011694	-0.39625
0.016417	-0.38761
0.020169	-0.37867
0.023916	-0.36965
0.027664	-0.36066
0.031411	-0.35217
0.035159	-0.34399
0.038907	-0.33491
0.042654	-0.32607
0.046402	-0.31808
0.050149	-0.30922
0.053897	-0.30065
-0.031990	-0.29209
-0.023837	-0.28326
-0.015684	-0.27474
-0.0075310	-0.26621
0.00062190	-0.25684
0.0087748	-0.24840
0.024521	-0.23997
0.056355	-0.23204
-0.053094	-0.22250
-0.038011	-0.21417
-0.022927	-0.20503
-0.0078437	-0.19656
-0.0000032276	-0.18819
-0.0000029050	-0.17970
-0.0000025825	-0.17024
-0.0000022599	-0.16181
-0.0000019374	-0.15346
-0.0000016148	-0.14427
-0.0000012922	-0.13575
-0.00000096969	-0.12765
-0.00000064713	-0.11861
-0.00000032458	-0.10990
-0.0000000020226	-0.10183
0.00000032053	-0.092593
0.0057699	-0.084184
0.020191	-0.075969
0.034374	-0.066701
0.042349	-0.057740
0.050323	-0.049512
0.058298	-0.041140
0.066273	-0.032254
0.0021886	-0.023795
0.031097	-0.015258
0.50472	-0.0060081
1.1317	0.00060380
1.7159	0.0065455
2.6754	0.016219
3.5538	0.024595
4.3387	0.032626
5.3256	0.041852
6.2339	0.050476
7.0072	0.059178
7.9293	0.068395
8.6981	0.077087
9.5241	0.084553
10.417	0.094445
11.160	0.10229
11.794	0.11062
12.582	0.11951
13.274	0.12781
13.978	0.13767
14.769	0.14565
15.461	0.15391
16.190	0.16276
16.940	0.17104
17.780	0.17999
18.498	0.18857
19.253	0.19737
20.003	0.20609
20.739	0.21468
21.473	0.22359
22.324	0.23193
23.031	0.24089
23.700	0.24899
24.495	0.25814
25.281	0.26694
25.874	0.27476
26.647	0.28468
	0.29263
