Force (N)	Déformation (mm)
	
0.0019099	-0.089704
0.0038264	-0.087424
0.0057428	-0.083734
0.0076593	-0.079839
0.0095757	-0.076805
0.011492	-0.073153
0.013409	-0.069454
0.015325	-0.066089
0.017242	-0.062723
0.019158	-0.058248
0.021074	-0.054599
0.022991	-0.051092
0.024907	-0.047584
0.026824	-0.044076
0.028740	-0.040569
0.030657	-0.037893
0.032573	-0.033034
0.034490	-0.029332
0.036406	-0.025630
0.038322	-0.022076
0.042916	-0.018662
0.054024	-0.015247
0.15908	-0.012318
0.33594	-0.0091670
0.68241	-0.0048161
0.95038	-0.0015007
1.0708	0.0010945
1.2620	0.0026568
1.6267	0.0062561
1.9892	0.0097798
2.3518	0.012863
2.7330	0.016762
3.2267	0.020601
3.7351	0.024120
4.2210	0.027638
4.7070	0.031157
5.1929	0.034675
5.5930	0.038194
6.1314	0.041421
6.5515	0.045252
7.1587	0.049366
7.6473	0.052901
8.1359	0.056437
8.6245	0.059972
9.1131	0.063507
9.5089	0.066700
10.013	0.070200
10.551	0.073923
11.066	0.077662
11.535	0.081402
12.004	0.085141
12.473	0.088880
12.921	0.091827
13.354	0.095680
13.847	0.099746
14.367	0.10331
14.802	0.10686
15.237	0.11042
15.672	0.11398
16.107	0.11754
16.487	0.12091
17.001	0.12481
17.442	0.12844
17.862	0.13201
18.282	0.13557
18.703	0.13914
19.074	0.14270
19.469	0.14619
19.909	0.15047
20.301	0.15437
20.680	0.15782
21.060	0.16127
21.439	0.16472
21.818	0.16816
22.192	0.17161
22.552	0.17499
22.913	0.17855
23.263	0.18254
23.607	0.18616
23.951	0.18978
24.294	0.19340
24.638	0.19702
24.981	0.20035
25.323	0.20441
25.735	0.20827
26.086	0.21214
26.438	0.21601
26.789	0.21967
27.186	0.22325
27.446	0.22569
27.845	0.23004
28.211	0.23306
28.734	0.23697
29.134	0.24105
29.478	0.24454
29.822	0.24802
30.163	0.25151
30.439	0.25494
0.048098	
