Force (N)	Déformation (mm)
	
0.038147	-0.41805
0.038147	-0.41027
0.038147	-0.40232
0.038147	-0.39504
0.038147	-0.38598
0.038147	-0.37818
0.038147	-0.37100
0.038147	-0.36241
0.038147	-0.35457
0.038147	-0.34675
0.038147	-0.33813
0.038147	-0.33039
0.038147	-0.32236
0.038147	-0.31445
0.038147	-0.30535
0.038147	-0.29797
0.038147	-0.29084
0.038147	-0.28190
0.038147	-0.27388
0.038147	-0.26647
0.038147	-0.25754
0.038147	-0.24947
0.038147	-0.24140
0.038147	-0.23406
0.038147	-0.22550
0.038147	-0.21756
0.038147	-0.20984
0.038147	-0.20177
0.038147	-0.19372
0.038147	-0.18593
0.038147	-0.17785
0.038147	-0.16911
0.038147	-0.16128
0.038147	-0.15387
0.038147	-0.14495
0.038147	-0.13708
0.038147	-0.12925
0.038147	-0.12096
0.038147	-0.11270
0.038147	-0.10544
0.038147	-0.097174
0.038147	-0.089138
0.038147	-0.081101
0.038147	-0.072461
0.038147	-0.064403
0.038147	-0.056529
0.038147	-0.048990
0.14185	-0.040731
0.49879	-0.032701
0.20336	-0.024671
0.076582	-0.015780
0.46930	-0.0076267
0.99655	-0.00026961
1.2021	0.0025333
1.8454	0.010697
2.5783	0.018908
3.2317	0.027602
3.9547	0.034653
4.5842	0.043411
5.1805	0.051661
5.9048	0.059047
6.5995	0.067147
7.0954	0.075774
7.6041	0.083424
7.8272	0.091592
8.0761	0.099143
8.6075	0.10754
9.2562	0.11542
9.8638	0.12339
10.581	0.13229
11.298	0.13918
12.018	0.14816
12.652	0.15697
13.353	0.16364
13.989	0.17241
14.667	0.18035
15.239	0.18860
15.804	0.19596
16.562	0.20416
17.248	0.21240
17.836	0.22056
18.584	0.22870
19.193	0.23617
19.860	0.24440
20.485	0.25258
21.111	0.26052
21.725	0.26835
22.255	0.27639
23.000	0.28527
23.600	0.29277
24.301	0.29995
24.942	0.30873
25.546	0.31683
26.160	0.32547
26.750	0.33367
27.402	0.34137
27.914	0.34901
28.526	0.35679
0.67839	
