Force (N)	Déformation (mm)
	
-0.036791	-0.33828
-0.035434	-0.32747
-0.034077	-0.31656
-0.032719	-0.30503
-0.031362	-0.29412
-0.030005	-0.28314
-0.028647	-0.27186
-0.027290	-0.26045
-0.025933	-0.24907
-0.024576	-0.23807
-0.023218	-0.22592
-0.021861	-0.21481
-0.020504	-0.20381
-0.019146	-0.19252
-0.017789	-0.18100
-0.016432	-0.16984
-0.015075	-0.15908
-0.013717	-0.14624
-0.012360	-0.13527
-0.011003	-0.12498
-0.0096454	-0.11398
-0.0082881	-0.10306
-0.0069308	-0.090661
-0.0055736	-0.079819
-0.0042163	-0.068556
-0.0028590	-0.057470
-0.0015017	-0.045881
-0.00014441	-0.034782
0.23575	-0.023559
0.63070	-0.012017
0.95724	-0.00093974
1.1493	0.0064817
1.4963	0.017998
1.8272	0.028633
2.1624	0.040302
2.5083	0.051830
2.8622	0.062110
3.2296	0.074296
3.5463	0.084928
3.8710	0.097083
4.2028	0.10812
4.5346	0.11922
4.8663	0.13042
5.2022	0.14178
5.5256	0.15361
5.8389	0.16405
6.2284	0.17596
6.5470	0.18673
6.8492	0.19857
7.1592	0.20961
7.4785	0.22044
7.7932	0.23116
8.0926	0.24288
8.4097	0.25422
8.7373	0.26560
9.0224	0.27754
9.2929	0.28945
9.5636	0.29916
9.8651	0.31186
10.167	0.32211
10.448	0.33291
10.730	0.34398
10.991	0.35579
11.281	0.36659
11.520	0.37807
11.747	0.39008
11.989	0.40108
12.231	0.41224
12.546	0.42364
12.778	0.43488
13.009	0.44597
13.234	0.45716
13.453	0.46864
13.677	0.47991
13.901	0.49109
14.154	0.50221
14.330	0.51329
14.576	0.52586
14.811	0.53624
15.031	0.54742
15.207	0.55927
15.394	0.56959
15.650	0.58116
15.819	0.59263
16.006	0.60434
16.189	0.61526
16.389	0.62631
16.599	0.63838
16.757	0.64889
16.917	0.66035
17.092	0.67153
17.267	0.68277
17.441	0.69439
17.616	0.70552
17.789	0.71589
17.944	0.72771
18.100	0.73945
18.241	0.75079
0.086951	
