Force (N)	Déformation (mm)
	
-0.035890	-0.17782
-0.033631	-0.16822
-0.031372	-0.15823
-0.029113	-0.14797
-0.026853	-0.13797
-0.024594	-0.12789
-0.022335	-0.11764
-0.020076	-0.10756
-0.017816	-0.096965
-0.015557	-0.086704
-0.013298	-0.076849
-0.011039	-0.066293
-0.0087795	-0.056282
-0.0065202	-0.046946
-0.0042610	-0.036056
0.065618	-0.026063
0.43875	-0.015277
0.81655	-0.0048088
1.0957	0.0012366
1.3981	0.011224
1.7833	0.021032
2.1788	0.030691
2.6257	0.041639
3.0233	0.051490
3.3836	0.062169
3.7436	0.072103
4.1057	0.082037
4.4684	0.092470
4.8326	0.10243
5.2046	0.11279
5.6092	0.12274
5.9909	0.13267
6.2685	0.14284
6.6434	0.15312
7.0117	0.16322
7.4313	0.17422
7.7571	0.18420
8.0829	0.19361
8.3925	0.20418
8.8084	0.21498
9.1241	0.22489
9.4544	0.23480
9.7897	0.24458
10.152	0.25500
10.479	0.26505
10.777	0.27521
11.090	0.28612
11.405	0.29581
11.717	0.30613
12.011	0.31686
12.384	0.32653
12.693	0.33670
12.979	0.34683
13.286	0.35705
13.609	0.36723
13.850	0.37715
14.119	0.38807
14.386	0.39812
14.710	0.40737
14.964	0.41846
15.237	0.42840
15.517	0.43844
15.804	0.44854
16.090	0.45850
16.357	0.46891
16.624	0.47901
16.896	0.48956
17.179	0.49942
17.477	0.51011
17.682	0.52001
17.937	0.52941
18.206	0.54018
18.450	0.55019
18.650	0.56056
18.884	0.57086
19.169	0.58115
19.379	0.59127
19.618	0.60131
19.878	0.61160
20.057	0.62160
20.239	0.63241
20.427	0.64228
20.621	0.65203
20.859	0.66279
21.095	0.67294
21.237	0.68244
21.449	0.69332
21.661	0.70264
21.865	0.71411
22.064	0.72360
22.256	0.73360
22.408	0.74411
22.556	0.75398
22.769	0.76451
22.938	0.77443
23.076	0.78467
23.213	0.79485
23.350	0.80487
4.6677	
