Force (N)	Déformation (mm)
	
-0.036847	-0.47747
-0.035545	-0.46238
-0.034244	-0.44657
-0.032943	-0.43170
-0.031641	-0.41545
-0.030340	-0.39954
-0.029039	-0.38403
-0.027737	-0.36838
-0.026436	-0.35375
-0.025135	-0.33795
-0.023833	-0.32186
-0.022532	-0.30670
-0.021231	-0.29084
-0.019929	-0.27572
-0.018628	-0.25968
-0.017327	-0.24460
-0.016025	-0.22854
-0.014724	-0.21292
-0.013422	-0.19791
-0.012121	-0.18143
-0.010820	-0.16673
-0.0095185	-0.15007
-0.0082171	-0.13563
-0.0069158	-0.11970
-0.0056144	-0.10452
-0.0043131	-0.088766
-0.0030117	-0.072749
-0.0017104	-0.057838
-0.00040906	-0.040960
0.19080	-0.026449
0.67564	-0.010457
1.0367	0.0012878
1.3866	0.015726
1.8159	0.030821
2.2626	0.046310
2.7485	0.062400
3.1587	0.077350
3.5735	0.093578
4.0306	0.10858
4.4632	0.12440
4.8722	0.13994
5.3012	0.15533
5.7090	0.17101
6.1199	0.18574
6.5835	0.20270
6.9688	0.21814
7.4493	0.23341
7.8326	0.24963
8.2146	0.26420
8.5918	0.28014
8.9640	0.29561
9.3642	0.31143
9.7713	0.32770
10.110	0.34285
10.456	0.35849
10.814	0.37325
11.229	0.38966
11.522	0.40506
11.841	0.42083
12.214	0.43635
12.546	0.45118
12.859	0.46757
13.156	0.48230
13.467	0.49857
13.786	0.51387
14.113	0.52924
14.435	0.54509
14.723	0.56049
15.008	0.57601
15.286	0.59115
15.574	0.60742
15.807	0.62294
16.068	0.63851
16.329	0.65446
16.593	0.66929
16.857	0.68511
17.131	0.70008
17.379	0.71638
17.613	0.73196
17.810	0.74782
18.085	0.76316
18.278	0.77895
18.557	0.79471
18.802	0.80983
19.073	0.82544
19.218	0.84109
19.379	0.85640
19.545	0.87266
19.728	0.88758
19.912	0.90278
20.098	0.91834
20.288	0.93417
20.464	0.94998
20.640	0.96601
20.818	0.98093
20.997	0.99675
21.146	1.0122
21.295	1.0281
7.9015	
