Force (N)	Déformation (mm)
	
0.00000	-0.29870
0.00000	-0.28598
0.00000	-0.27359
0.00000	-0.26142
0.00000	-0.24909
0.00000	-0.23676
0.00000	-0.22443
0.00000	-0.21238
0.00000	-0.20001
0.00000	-0.18809
0.00000	-0.17574
0.00000	-0.16350
0.00000	-0.14997
0.00000	-0.13888
0.00000	-0.12582
0.00000	-0.11386
0.00000	-0.10085
0.011828	-0.088593
0.027589	-0.076344
0.043349	-0.064160
0.059110	-0.051606
0.074870	-0.039146
0.27347	-0.027856
0.57769	-0.015477
0.90542	-0.0032247
1.1603	0.0046317
1.4950	0.016755
1.8314	0.029226
2.1624	0.041305
2.4919	0.053474
2.8576	0.066173
3.1863	0.077903
3.5142	0.090566
3.8418	0.10265
4.2140	0.11564
4.5454	0.12758
4.8776	0.14060
5.2209	0.15233
5.5670	0.16424
5.9141	0.17711
6.2566	0.18904
6.5942	0.20204
6.9332	0.21329
7.2752	0.22698
7.6039	0.23908
7.9289	0.25141
8.2539	0.26344
8.5789	0.27655
8.8855	0.28880
9.1544	0.30108
9.4468	0.31324
9.7391	0.32525
10.019	0.33821
10.290	0.34927
10.636	0.36188
10.916	0.37417
11.196	0.38730
11.464	0.39873
11.728	0.41159
12.004	0.42352
12.361	0.43640
12.616	0.44852
12.895	0.46126
13.165	0.47334
13.415	0.48550
13.659	0.49836
13.902	0.50938
14.138	0.52262
14.358	0.53461
14.629	0.54667
14.896	0.55878
15.144	0.57174
15.360	0.58390
15.603	0.59635
15.856	0.60852
16.077	0.62089
16.304	0.63326
16.547	0.64541
16.785	0.65807
16.971	0.66994
17.198	0.68251
17.424	0.69528
17.628	0.70728
17.798	0.72008
17.972	0.73160
18.161	0.74454
18.371	0.75641
18.585	0.76927
18.793	0.78183
18.993	0.79458
19.204	0.80542
19.399	0.81858
19.571	0.83011
19.740	0.84336
19.909	0.85493
20.070	0.86735
20.194	0.88025
20.346	0.89266
3.0251	
