Force (N)	Déformation (mm)
	-0.46437
0.00000	-0.45637
0.00000	-0.44391
0.00000	-0.43142
0.00000	-0.41911
0.00000	-0.40670
0.00000	-0.39471
0.00000	-0.38203
0.00000	-0.36992
0.00000	-0.35757
0.00000	-0.34521
0.00000	-0.33343
0.00000	-0.32055
0.00000	-0.30842
0.00000	-0.29508
0.00000	-0.28301
0.00000	-0.27134
0.00000	-0.25901
0.00000	-0.24667
0.00000	-0.23434
0.00000	-0.22202
0.00000	-0.20969
0.00000	-0.19763
0.00000	-0.18454
0.00000	-0.17222
0.00000	-0.16023
0.00000	-0.14782
0.00000	-0.13535
0.00000	-0.12327
0.00000	-0.10989
0.00000	-0.097637
0.00000	-0.085512
0.00000	-0.073775
0.00000	-0.061560
0.00000	-0.048594
0.00000	-0.036525
0.094586	-0.023965
0.54819	-0.011850
1.0402	0.00042233
1.3721	0.0090083
1.8393	0.021103
2.3230	0.033579
2.7246	0.045872
3.1824	0.058550
3.6215	0.070481
4.0549	0.083305
4.4844	0.095386
4.9600	0.10829
5.3995	0.12053
5.8760	0.13302
6.3185	0.14515
6.7514	0.15708
7.2032	0.16911
7.6489	0.18133
8.0548	0.19460
8.4566	0.20630
8.8615	0.21869
9.2732	0.23080
9.7004	0.24295
10.113	0.25541
10.478	0.26868
10.850	0.28090
11.213	0.29324
11.579	0.30553
11.969	0.31805
12.370	0.33002
12.687	0.34150
13.075	0.35456
13.412	0.36685
13.774	0.37948
14.133	0.39136
14.488	0.40436
14.843	0.41627
15.124	0.42898
15.457	0.44118
15.786	0.45376
16.107	0.46603
16.436	0.47856
16.791	0.49080
17.033	0.50255
17.312	0.51503
17.604	0.52701
17.938	0.54002
18.206	0.55203
18.480	0.56437
18.789	0.57657
19.130	0.58913
19.369	0.60152
19.662	0.61404
19.938	0.62630
20.129	0.63838
20.377	0.65079
20.621	0.66286
20.865	0.67603
21.122	0.68777
21.328	0.70062
21.540	0.71234
21.767	0.72470
21.995	0.73705
	0.75047
