Force (N)	Déformation (mm)
	
0.038147	-0.32306
0.038147	-0.31452
0.038147	-0.30481
0.038147	-0.29525
0.038147	-0.28550
0.038147	-0.27633
0.038147	-0.26653
0.038147	-0.25745
0.038147	-0.24829
0.038147	-0.23844
0.038147	-0.22881
0.038147	-0.22010
0.038147	-0.21000
0.038147	-0.20058
0.038147	-0.19102
0.038147	-0.18187
0.038147	-0.17276
0.038147	-0.16320
0.038147	-0.15317
0.038147	-0.14391
0.038147	-0.13418
0.038147	-0.12479
0.038147	-0.11562
0.038147	-0.10595
0.038147	-0.097098
0.038147	-0.086856
0.038147	-0.077643
0.038147	-0.068740
0.038147	-0.059305
0.038147	-0.049383
0.038147	-0.040381
0.038147	-0.030666
0.038147	-0.021020
0.10671	-0.011052
0.81087	-0.0021191
1.0709	0.0021671
1.8294	0.012122
2.6298	0.021624
3.3376	0.030825
4.0056	0.040027
4.8043	0.049140
5.5558	0.059345
6.3073	0.068968
6.9967	0.077652
7.8247	0.087441
8.5920	0.097557
9.3485	0.10594
10.064	0.11602
10.833	0.12566
11.573	0.13452
12.228	0.14392
12.924	0.15316
13.687	0.16339
14.406	0.17241
15.085	0.18194
15.772	0.19171
16.456	0.20089
17.103	0.21007
17.780	0.21949
18.470	0.22891
19.144	0.23834
19.790	0.24776
20.441	0.25806
21.103	0.26789
21.734	0.27674
22.337	0.28605
22.969	0.29545
23.594	0.30516
24.192	0.31471
24.709	0.32383
25.299	0.33341
25.891	0.34297
26.514	0.35291
26.954	0.36142
27.500	0.37099
28.101	0.38065
28.610	0.39033
29.118	0.39994
29.598	0.40955
30.072	0.41938
30.506	0.42825
30.991	0.43750
31.494	0.44707
32.037	0.45613
32.467	0.46551
32.955	0.47494
33.398	0.48518
33.788	0.49465
34.162	0.50412
34.586	0.51359
35.011	0.52283
35.462	0.53223
35.786	0.54171
36.186	0.55118
36.591	0.56065
36.956	0.57005
37.255	0.57933
37.613	0.58873
	0.59813
