Force (N)	Déformation (mm)
	
0.0012283	-0.23322
0.0024586	-0.22598
0.0036889	-0.21960
0.0049192	-0.21208
0.0061496	-0.20502
0.0073799	-0.19808
0.0086102	-0.19048
0.0098405	-0.18283
0.011071	-0.17592
0.012301	-0.16825
0.013532	-0.16062
0.014762	-0.15367
0.015992	-0.14680
0.017223	-0.13915
0.018453	-0.13171
0.019683	-0.12466
0.020913	-0.11751
0.022144	-0.10976
0.023374	-0.10236
0.024604	-0.094955
0.025835	-0.087729
0.027065	-0.080651
0.028295	-0.073334
0.029526	-0.066190
0.030756	-0.058879
0.031986	-0.051661
0.033217	-0.044339
0.034447	-0.036986
0.035677	-0.030120
0.036908	-0.021814
0.038138	-0.014480
0.44729	-0.0075876
1.0727	-0.00032282
1.2128	0.0024299
1.9288	0.0099693
2.6719	0.017086
3.3174	0.024746
3.9749	0.031716
4.7018	0.039220
5.2903	0.046527
5.9203	0.053700
6.6147	0.060810
7.2933	0.067812
8.0046	0.075398
8.7412	0.083212
9.3483	0.090684
10.074	0.097422
10.691	0.10438
11.378	0.11276
12.019	0.12001
12.713	0.12726
13.353	0.13451
14.014	0.14181
14.653	0.14912
15.281	0.15643
15.944	0.16370
16.519	0.17073
17.261	0.17807
17.864	0.18461
18.461	0.19202
19.115	0.20050
19.746	0.20704
20.355	0.21408
20.955	0.22220
21.602	0.22913
22.149	0.23635
22.724	0.24358
23.338	0.25080
23.948	0.25821
24.548	0.26562
25.125	0.27295
25.680	0.28023
26.240	0.28717
26.753	0.29447
27.297	0.30176
27.842	0.30906
28.439	0.31636
28.951	0.32366
29.473	0.33096
30.023	0.33825
30.523	0.34539
30.988	0.35353
31.490	0.36077
31.993	0.36805
32.497	0.37532
32.984	0.38259
33.465	0.38985
33.967	0.39705
34.338	0.40425
34.797	0.41145
35.242	0.41866
35.741	0.42594
36.152	0.43321
36.577	0.44049
36.974	0.44856
37.340	0.45584
37.849	0.46312
38.211	0.47041
0.10217	
