Force (N)	Déformation (mm)
	
0.0092962	-0.30799
0.018608	-0.30180
0.041219	-0.29468
0.063308	-0.28802
0.056669	-0.28063
0.050030	-0.27346
0.043391	-0.26645
0.036752	-0.25892
0.030113	-0.25156
0.023474	-0.24431
0.016836	-0.23696
0.010197	-0.22975
0.0087560	-0.22294
0.0084403	-0.21595
0.0081247	-0.20861
0.0078091	-0.20228
0.0074934	-0.19409
0.0071778	-0.18740
0.0068622	-0.18026
0.0065465	-0.17312
0.0062309	-0.16548
0.0059153	-0.15920
0.0055997	-0.15229
0.0052840	-0.14445
0.0049684	-0.13716
0.0046528	-0.12991
0.0043371	-0.12269
0.0040215	-0.11547
0.0037059	-0.10826
0.0033902	-0.10106
0.0030746	-0.094880
0.0027590	-0.087916
0.0024433	-0.080782
0.0021277	-0.072900
0.0018121	-0.065805
0.0014964	-0.058460
0.0011808	-0.052494
0.00086519	-0.045043
0.00054955	-0.036954
0.00023392	-0.029944
-0.000081709	-0.023607
-0.00039734	-0.016136
0.28430	-0.0086359
0.85084	-0.0015917
1.1117	0.00030641
1.5282	0.0059995
2.1436	0.013078
2.7628	0.020682
3.3999	0.028446
4.0154	0.035596
4.6319	0.042747
5.2256	0.049896
5.8068	0.056648
6.4787	0.064299
7.0756	0.071253
7.6724	0.078571
8.2693	0.085799
8.9245	0.092503
9.5000	0.099015
10.104	0.10673
10.685	0.11362
11.291	0.12109
11.782	0.12792
12.353	0.13485
12.947	0.14190
13.535	0.14978
14.103	0.15676
14.634	0.16287
15.236	0.17018
15.819	0.17750
16.389	0.18479
16.954	0.19205
17.495	0.19912
18.081	0.20578
18.572	0.21330
19.071	0.22043
19.663	0.22756
20.166	0.23469
20.691	0.24182
21.201	0.24895
21.710	0.25608
22.212	0.26321
22.770	0.27071
23.269	0.27770
23.724	0.28514
24.142	0.29202
24.590	0.29909
25.110	0.30701
25.537	0.31423
26.020	0.32145
26.491	0.32871
26.980	0.33500
27.408	0.34221
27.813	0.34940
28.223	0.35658
28.713	0.36378
29.168	0.37104
29.582	0.37816
0.12944	
