Force (N)	Déformation (mm)
	
0.038147	-0.33374
0.038147	-0.32586
0.038147	-0.31868
0.038147	-0.31037
0.038147	-0.30143
0.038147	-0.29372
0.038147	-0.28591
0.038147	-0.27722
0.038147	-0.26927
0.038147	-0.26099
0.038147	-0.25245
0.038147	-0.24415
0.038147	-0.23636
0.038147	-0.22786
0.038147	-0.21933
0.038147	-0.21149
0.038147	-0.20356
0.038147	-0.19576
0.038147	-0.18726
0.038147	-0.17908
0.038147	-0.17058
0.038147	-0.16239
0.038147	-0.15421
0.038147	-0.14602
0.038147	-0.13795
0.038147	-0.12974
0.038147	-0.12146
0.038147	-0.11323
0.038147	-0.10469
0.038147	-0.096641
0.038147	-0.088713
0.038147	-0.081037
0.038147	-0.071237
0.038147	-0.063763
0.038147	-0.055664
0.038147	-0.047702
0.038147	-0.039048
0.038147	-0.030754
0.038147	-0.022958
0.15047	-0.013898
0.66944	-0.0057176
1.0714	-0.0011392
1.3329	0.0046313
1.9899	0.012955
2.5506	0.021240
3.1113	0.029486
3.6784	0.037588
4.2498	0.045593
4.8233	0.054755
5.4355	0.063391
5.9992	0.070864
6.6004	0.079169
7.1759	0.087473
7.7704	0.095103
8.3663	0.10371
8.9970	0.11163
9.6365	0.11994
10.186	0.12815
10.727	0.13638
11.300	0.14584
11.901	0.15314
12.494	0.16101
13.063	0.16905
13.632	0.17717
14.201	0.18529
14.757	0.19341
15.298	0.20252
15.794	0.21072
16.276	0.21892
16.878	0.22712
17.439	0.23532
17.898	0.24352
18.558	0.25167
18.964	0.25969
19.442	0.26791
20.000	0.27648
20.512	0.28485
21.044	0.29293
21.459	0.30085
22.050	0.30853
22.506	0.31717
23.012	0.32546
23.423	0.33347
23.868	0.34114
24.346	0.35012
24.796	0.35801
25.232	0.36695
25.685	0.37519
26.118	0.38343
26.503	0.39168
26.907	0.39992
27.311	0.40816
27.740	0.41596
28.118	0.42371
28.535	0.43206
28.994	0.44040
29.372	0.44843
29.691	0.45646
7.1921	
