Force (N)	Déformation (mm)
	
0.00085800	-0.50430
0.0017170	-0.49422
0.0025759	-0.48280
0.0034349	-0.47248
0.0042938	-0.46095
0.0051528	-0.44983
0.0060117	-0.43861
0.0068707	-0.42820
0.0077296	-0.41657
0.0085886	-0.40545
0.0094475	-0.39448
0.010306	-0.38327
0.011165	-0.37314
0.012024	-0.36169
0.012883	-0.35068
0.013742	-0.33968
0.014601	-0.32842
0.015460	-0.31672
0.016319	-0.30656
0.017178	-0.29529
0.018037	-0.28424
0.018896	-0.27342
0.019755	-0.26245
0.020614	-0.25143
0.021473	-0.24006
0.022332	-0.22875
0.023191	-0.21758
0.024050	-0.20714
0.024909	-0.19620
0.025768	-0.18565
0.026627	-0.17365
0.027486	-0.16300
0.028344	-0.15216
0.029203	-0.14133
0.030062	-0.13050
0.030921	-0.11900
0.031780	-0.10816
0.032639	-0.097011
0.033498	-0.085510
0.034357	-0.074982
0.035216	-0.063727
0.036075	-0.052479
0.036934	-0.041804
0.037793	-0.030866
0.038652	-0.019929
0.41900	-0.0086021
1.0324	0.00051477
1.4222	0.0073734
2.1308	0.018222
2.8275	0.029352
3.4856	0.040414
4.2209	0.051383
4.8844	0.062365
5.6006	0.073209
6.3019	0.084975
7.0056	0.096045
7.7399	0.10730
8.3945	0.11833
9.1163	0.12926
9.7991	0.14069
10.486	0.15168
11.172	0.16250
11.774	0.17325
12.411	0.18431
13.042	0.19535
13.673	0.20639
14.292	0.21743
14.915	0.22847
15.553	0.23949
16.144	0.25022
16.750	0.26133
17.406	0.27229
17.979	0.28401
18.542	0.29489
19.110	0.30596
19.683	0.31704
20.257	0.32776
20.862	0.33928
21.382	0.35033
21.920	0.36137
22.430	0.37241
22.939	0.38346
23.421	0.39455
23.933	0.40487
24.407	0.41593
24.917	0.42699
25.404	0.43805
25.828	0.44912
26.267	0.46033
26.742	0.47176
27.093	0.48285
27.548	0.49394
27.940	0.50504
28.333	0.51595
28.717	0.52674
29.091	0.53758
29.448	0.54848
29.815	0.55938
0.026153	
