Force (N)	Déformation (mm)
	
0.000060136	-0.90237
0.00012033	-0.88865
0.00018052	-0.87493
0.00024070	-0.86141
0.00030089	-0.84754
0.00036108	-0.83375
0.00042127	-0.81934
0.00048146	-0.80567
0.00054165	-0.79202
0.00060184	-0.77737
0.00066203	-0.76315
0.00072222	-0.74935
0.050853	-0.73543
0.050865	-0.72192
0.050876	-0.70828
0.064026	-0.69433
0.054985	-0.68030
0.040424	-0.66655
0.037146	-0.65227
0.037172	-0.63819
0.037198	-0.62435
0.037224	-0.61073
0.037250	-0.59690
0.037276	-0.58262
0.037302	-0.56870
0.037328	-0.55468
0.037354	-0.54040
0.037380	-0.52673
0.037406	-0.51288
0.037432	-0.49883
0.037458	-0.48491
0.037484	-0.47148
0.037510	-0.45683
0.037536	-0.44359
0.037562	-0.42812
0.037588	-0.41499
0.037614	-0.40081
0.037640	-0.38765
0.037666	-0.37302
0.037692	-0.35965
0.037718	-0.34526
0.037744	-0.33179
0.037770	-0.31735
0.037796	-0.30382
0.037822	-0.28923
0.037847	-0.27582
0.037873	-0.26212
0.037899	-0.24798
0.037925	-0.23272
0.037951	-0.21946
0.037977	-0.20596
0.038003	-0.19218
0.038029	-0.17826
0.038055	-0.16459
0.038081	-0.15067
0.038107	-0.13649
0.038133	-0.12194
0.039214	-0.10808
0.043821	-0.094008
0.048427	-0.080243
0.053034	-0.066628
0.057641	-0.052165
0.15334	-0.038382
0.17933	-0.024236
0.37196	-0.010896
1.1124	0.0010283
2.3485	0.011954
3.8710	0.026095
5.5700	0.039726
7.3200	0.053389
8.9176	0.067295
10.630	0.081163
12.249	0.095991
13.918	0.11026
15.469	0.12390
17.103	0.13845
18.503	0.15153
19.909	0.16576
21.079	0.17964
22.562	0.19349
23.836	0.20715
25.252	0.22154
26.606	0.23556
28.077	0.24958
29.249	0.26363
30.832	0.27706
32.155	0.29050
33.532	0.30439
34.850	0.31827
36.052	0.33218
37.289	0.34615
38.521	0.36011
39.768	0.37407
40.891	0.38882
42.162	0.40279
43.207	0.41676
44.268	0.43073
45.429	0.44373
	0.45773
