Force (N)	Déformation (mm)
	
0.053143	-0.93809
0.057689	-0.92608
0.058333	-0.91263
0.058976	-0.89965
0.059620	-0.88661
0.060263	-0.87367
0.060907	-0.86121
0.061550	-0.84810
0.062194	-0.83506
0.062837	-0.82193
0.063481	-0.80870
0.064125	-0.79596
0.064768	-0.78242
0.065412	-0.77011
0.066021	-0.75696
0.066498	-0.74402
0.066975	-0.73071
0.067451	-0.71814
0.067928	-0.70474
0.068405	-0.69127
0.068882	-0.67864
0.069359	-0.66573
0.069835	-0.65225
0.070312	-0.63905
0.070789	-0.62540
0.071266	-0.61356
0.071743	-0.60043
0.072219	-0.58798
0.072696	-0.57497
0.073173	-0.56187
0.073650	-0.54902
0.074127	-0.53523
0.074603	-0.52297
0.075080	-0.51007
0.075557	-0.49728
0.076034	-0.48425
0.076510	-0.47079
0.076987	-0.45760
0.00088820	-0.44454
0.0030184	-0.43178
0.0051487	-0.41848
0.0072790	-0.40603
0.0094092	-0.39271
0.011539	-0.38013
0.013670	-0.36699
0.015800	-0.35301
0.017930	-0.34081
0.020060	-0.32687
0.022191	-0.31433
0.024321	-0.30180
0.026451	-0.28842
0.028582	-0.27523
0.030712	-0.26242
0.032842	-0.24926
0.034972	-0.23641
0.037103	-0.22398
0.039233	-0.21009
0.041385	-0.19751
0.047063	-0.18414
0.052741	-0.17119
0.058419	-0.15853
0.059660	-0.14573
0.060068	-0.13280
0.060477	-0.12033
0.060886	-0.10610
0.061294	-0.093710
0.061703	-0.080410
0.062112	-0.067822
0.062520	-0.054735
0.062929	-0.041545
0.063338	-0.028140
0.063746	-0.015195
0.76088	-0.0027178
1.5381	0.0057966
2.8372	0.019628
4.2578	0.032632
5.6350	0.045513
7.0751	0.058364
8.5149	0.070869
9.7813	0.084413
11.135	0.097344
12.490	0.10998
13.827	0.12300
15.166	0.13604
16.370	0.14911
17.549	0.16218
18.642	0.17522
19.817	0.18826
20.907	0.20130
22.179	0.21434
23.424	0.22738
24.601	0.24042
25.771	0.25349
26.939	0.26701
28.257	0.27956
29.526	0.29231
30.755	0.30534
32.014	0.31836
0.19073	
