Force (N)	Déformation (mm)
	
0.00056656	-0.79071
0.0011337	-0.78028
0.0017009	-0.76795
0.0022680	-0.75662
0.0028352	-0.74463
0.0034024	-0.73329
0.0039695	-0.72181
0.0045367	-0.71053
0.0051039	-0.69865
0.0056710	-0.68686
0.0062382	-0.67516
0.0068053	-0.66293
0.0073725	-0.65135
0.0079397	-0.63994
0.0085068	-0.62873
0.0090740	-0.61664
0.0096411	-0.60581
0.010208	-0.59348
0.010775	-0.58188
0.011343	-0.57032
0.011910	-0.55877
0.012477	-0.54721
0.013044	-0.53512
0.013611	-0.52390
0.014178	-0.51202
0.014746	-0.50035
0.015313	-0.48813
0.015880	-0.47647
0.016447	-0.46538
0.017014	-0.45404
0.017581	-0.44210
0.018149	-0.43095
0.018716	-0.41883
0.019283	-0.40740
0.019850	-0.39499
0.020417	-0.38359
0.020984	-0.37174
0.021552	-0.36111
0.022119	-0.34950
0.022686	-0.33719
0.023253	-0.32608
0.023820	-0.31361
0.024387	-0.30294
0.024955	-0.29136
0.025522	-0.27921
0.026089	-0.26787
0.026656	-0.25570
0.027223	-0.24434
0.027790	-0.23269
0.028357	-0.22092
0.028925	-0.20926
0.029492	-0.19754
0.030059	-0.18580
0.030626	-0.17387
0.031193	-0.16243
0.031760	-0.15088
0.032328	-0.13925
0.032895	-0.12752
0.033462	-0.11610
0.034029	-0.10471
0.034596	-0.093187
0.035163	-0.081466
0.035731	-0.070192
0.036298	-0.057533
0.036865	-0.046143
0.037432	-0.035074
0.037999	-0.023136
0.25620	-0.011566
0.99328	-0.00025970
1.7018	0.0057267
2.9763	0.017540
4.4425	0.029210
5.7017	0.040457
7.1359	0.052862
8.5502	0.064357
9.9018	0.075791
11.209	0.087353
12.604	0.099057
13.904	0.11046
15.174	0.12211
16.371	0.13402
17.640	0.14525
18.846	0.15724
20.065	0.16850
21.260	0.18067
22.333	0.19237
23.297	0.20361
24.308	0.21539
25.288	0.22767
26.367	0.23957
27.558	0.25085
28.549	0.26161
29.687	0.27340
30.110	0.28534
31.083	0.29724
32.137	0.30823
33.233	0.31986
34.337	0.33237
13.419	
