Force (N)	Déformation (mm)
	
0.00051906	-0.89741
0.0010386	-0.88614
0.0015582	-0.87335
0.0020778	-0.86172
0.0025974	-0.84859
0.0031170	-0.83729
0.0036366	-0.82512
0.0041561	-0.81234
0.0046757	-0.80015
0.0051953	-0.78739
0.0057149	-0.77616
0.0062345	-0.76347
0.0067541	-0.75186
0.0072736	-0.73834
0.0077932	-0.72679
0.0083128	-0.71398
0.0088324	-0.70175
0.0093520	-0.69014
0.0098715	-0.67773
0.010391	-0.66565
0.010911	-0.65383
0.011430	-0.64106
0.011950	-0.62890
0.012469	-0.61687
0.012989	-0.60451
0.013509	-0.59204
0.014028	-0.57942
0.014548	-0.56740
0.015067	-0.55525
0.015587	-0.54320
0.016107	-0.53109
0.016626	-0.51901
0.017146	-0.50667
0.017665	-0.49409
0.018185	-0.48262
0.018704	-0.46969
0.019224	-0.45734
0.019744	-0.44544
0.020263	-0.43361
0.020783	-0.42090
0.021302	-0.40885
0.021822	-0.39664
0.022342	-0.38430
0.022861	-0.37222
0.023381	-0.35952
0.023900	-0.34784
0.024420	-0.33520
0.024939	-0.32244
0.025459	-0.31088
0.025979	-0.29809
0.026498	-0.28554
0.027018	-0.27370
0.027537	-0.26163
0.028057	-0.24923
0.028577	-0.23700
0.029096	-0.22460
0.029616	-0.21228
0.030135	-0.20031
0.030655	-0.18849
0.031174	-0.17590
0.031694	-0.16329
0.032214	-0.15142
0.032733	-0.13916
0.033253	-0.12711
0.033772	-0.11499
0.034292	-0.10262
0.034812	-0.090573
0.035331	-0.078452
0.035851	-0.065747
0.036370	-0.053435
0.036890	-0.041735
0.037409	-0.029353
0.037929	-0.016793
0.46895	-0.0053649
1.1110	0.0016580
2.5865	0.013961
4.0463	0.026069
5.5637	0.038939
7.0310	0.050381
8.5250	0.062678
10.024	0.075818
11.469	0.088029
12.785	0.099589
14.167	0.11157
15.514	0.12439
16.818	0.13592
18.082	0.14894
19.290	0.16064
20.426	0.17314
21.555	0.18556
22.785	0.19787
23.918	0.20934
25.084	0.22165
26.215	0.23395
27.254	0.24601
28.540	0.25825
29.763	0.27052
30.993	0.28279
0.15259	
