Force (N)	Déformation (mm)
	
0.00000	-0.89144
0.00000	-0.87894
0.00000	-0.86828
0.00000	-0.85567
0.00000	-0.84432
0.00000	-0.83273
0.00000	-0.82091
0.00000	-0.80946
0.00000	-0.79743
0.00000	-0.78608
0.00000	-0.77428
0.00000	-0.76240
0.00000	-0.75125
0.00000	-0.73966
0.00000	-0.72787
0.00000	-0.71631
0.00000	-0.70464
0.00000	-0.69286
0.00000	-0.68163
0.00000	-0.66872
0.00000	-0.65690
0.00000	-0.64592
0.00000	-0.63454
0.00000	-0.62332
0.00000	-0.61080
0.00000	-0.59977
0.00000	-0.58750
0.00000	-0.57638
0.00000	-0.56375
0.00000	-0.55196
0.00000	-0.54199
0.00000	-0.52938
0.00000	-0.51768
0.00000	-0.50620
0.00000	-0.49450
0.00000	-0.48291
0.00000	-0.47145
0.00000	-0.45943
0.00000	-0.44779
0.00000	-0.43636
0.00000	-0.42492
0.00000	-0.41305
0.00000	-0.40047
0.00000	-0.38937
0.00000	-0.37794
0.00000	-0.36603
0.00000	-0.35467
0.00000	-0.34190
0.00000	-0.33171
0.00000	-0.31976
0.00000	-0.30734
0.00000	-0.29675
0.00000	-0.28444
0.00000	-0.27361
0.00000	-0.26111
0.00000	-0.24997
0.00000	-0.23797
0.00000	-0.22577
0.00000	-0.21423
0.00000	-0.20297
0.00000	-0.19126
0.00000	-0.17999
0.00000	-0.16760
0.00000	-0.15663
0.00000	-0.14505
0.00000	-0.13356
0.00000	-0.12129
0.00000	-0.10975
0.00000	-0.098053
0.00000	-0.086691
0.00000	-0.074037
0.00000	-0.063015
0.00000	-0.051598
0.00000	-0.039180
0.011044	-0.028277
0.057438	-0.016351
0.74375	-0.0046980
1.2248	0.0033788
1.9509	0.014942
2.6766	0.026547
3.4417	0.037567
4.1987	0.049323
4.9590	0.061567
5.6229	0.072592
6.4570	0.084530
7.1343	0.096489
7.8977	0.10768
8.6206	0.11970
9.2969	0.13102
10.055	0.14320
10.688	0.15464
11.414	0.16608
12.105	0.17756
12.849	0.18987
13.468	0.20074
14.233	0.21268
14.945	0.22411
15.624	0.23576
5.3319	
