Force (N)	Déformation (mm)
	-1.5388
0.00000	-1.5255
0.00000	-1.5067
0.00000	-1.4890
0.00000	-1.4710
0.00000	-1.4524
0.00000	-1.4339
0.00000	-1.4159
0.00000	-1.3978
0.00000	-1.3792
0.00000	-1.3619
0.00000	-1.3433
0.00000	-1.3244
0.00000	-1.3056
0.00000	-1.2889
0.00000	-1.2704
0.00000	-1.2516
0.00000	-1.2342
0.00000	-1.2155
0.00000	-1.1978
0.00000	-1.1793
0.00000	-1.1611
0.00000	-1.1432
0.00000	-1.1249
0.00000	-1.1068
0.00000	-1.0880
0.00000	-1.0707
0.00000	-1.0510
0.00000	-1.0335
0.00000	-1.0161
0.00000	-0.99765
0.00000	-0.97950
0.00000	-0.96143
0.00000	-0.94372
0.00000	-0.92439
0.00000	-0.90676
0.00000	-0.88817
0.00000	-0.87018
0.00000	-0.85223
0.00000	-0.83366
0.00000	-0.81496
0.00000	-0.79743
0.00000	-0.77910
0.00000	-0.76086
0.00000	-0.74209
0.00000	-0.72448
0.00000	-0.70590
0.00000	-0.68756
0.00000	-0.66995
0.00000	-0.65177
0.00000	-0.63372
0.00000	-0.61554
0.00000	-0.59706
0.00000	-0.57831
0.00000	-0.56111
0.00000	-0.54244
0.00000	-0.52362
0.00000	-0.50684
0.00000	-0.48742
0.00000	-0.46974
0.00000	-0.45187
0.00000	-0.43285
0.00000	-0.41489
0.00000	-0.39666
0.00000	-0.37850
0.00000	-0.36023
0.00000	-0.34218
0.00000	-0.32400
0.00000	-0.30583
0.00000	-0.28798
0.00000	-0.26950
0.00000	-0.25101
0.00000	-0.23279
0.00000	-0.21477
0.00000	-0.19656
0.00000	-0.17772
0.00000	-0.16012
0.00000	-0.14198
0.00000	-0.12334
0.00000	-0.10533
0.00000	-0.087387
0.00000	-0.069106
0.00000	-0.050948
0.00000	-0.032682
0.30566	-0.014258
1.0965	0.0013926
1.9577	0.018584
2.8207	0.036060
3.7061	0.054422
4.6366	0.072869
5.5768	0.090828
6.5255	0.10874
7.4422	0.12743
8.3659	0.14535
9.2730	0.16407
10.164	0.18197
11.029	0.19968
11.902	0.21841
12.723	0.23587
0.038147	
