Force (N)	Déformation (mm)
	
0.0099895	-0.69822
0.019125	-0.68756
0.019687	-0.67800
0.020249	-0.66871
0.020810	-0.65938
0.021372	-0.65013
0.021934	-0.63892
0.022496	-0.63005
0.023057	-0.62081
0.023619	-0.61094
0.024181	-0.60183
0.024743	-0.59250
0.025304	-0.58194
0.025866	-0.57232
0.026428	-0.56341
0.026990	-0.55407
0.027551	-0.54465
0.028113	-0.53463
0.028675	-0.52530
0.029237	-0.51536
0.029798	-0.50648
0.030360	-0.49643
0.030922	-0.48685
0.031483	-0.47716
0.032045	-0.46790
0.032607	-0.45825
0.033169	-0.44823
0.043260	-0.43819
0.053988	-0.42997
0.064716	-0.41999
0.027984	-0.41037
0.050836	-0.40131
0.047859	-0.39121
0.044882	-0.38162
0.041904	-0.37241
0.038927	-0.36246
0.035950	-0.35281
0.032973	-0.34332
0.029995	-0.33415
0.027018	-0.32453
0.024041	-0.31477
0.021064	-0.30494
0.018086	-0.29523
0.015109	-0.28593
0.012132	-0.27625
0.0091545	-0.26677
0.0061773	-0.25684
0.0033325	-0.24754
0.0029665	-0.23825
0.0026006	-0.22793
0.0022346	-0.21903
0.0018687	-0.20930
0.0015027	-0.19930
0.0011367	-0.19087
0.00077077	-0.18045
0.00040481	-0.17084
0.000038851	-0.16122
-0.00032711	-0.15233
-0.00069307	-0.14184
-0.0010590	-0.13321
-0.0014250	-0.12227
-0.0017909	-0.11271
-0.0021569	-0.10319
-0.0025229	-0.093983
-0.0028888	-0.084489
-0.0032548	-0.074768
-0.0036208	-0.064716
-0.0039867	-0.056034
-0.0043527	-0.046513
0.21544	-0.036262
0.046063	-0.026963
0.32769	-0.017796
0.69477	-0.0075860
1.0369	-0.00019464
0.81708	0.0051948
1.2885	0.014750
1.7599	0.024448
2.2312	0.034712
2.7690	0.044404
3.2699	0.052798
3.3051	0.062608
3.3130	0.072376
3.8510	0.081792
4.4809	0.091627
4.7310	0.10071
5.1915	0.11008
5.5254	0.12023
6.1233	0.12966
6.6193	0.13912
7.2067	0.14916
7.7082	0.15863
8.2669	0.16812
8.8381	0.17776
9.3760	0.18641
9.8634	0.19648
10.361	0.20661
10.933	0.21621
11.542	0.22536
3.5920	
