Force (N)	Déformation (mm)
	
0.038141	-3.6569
0.038202	-3.6149
0.038264	-3.5747
0.000022319	-3.5340
-0.000014766	-3.4934
-0.000051851	-3.4522
-0.000088937	-3.4118
-0.00012602	-3.3699
-0.00016311	-3.3299
-0.00020019	-3.2888
-0.00023728	-3.2482
-0.0025250	-3.2059
-0.0055715	-3.1667
-0.0086181	-3.1252
-0.011665	-3.0842
-0.014711	-3.0428
-0.018477	-3.0033
-0.023019	-2.9605
-0.027560	-2.9200
-0.032102	-2.8788
-0.036644	-2.8385
-0.041186	-2.7981
-0.045727	-2.7570
-0.0069898	-2.7159
-0.035080	-2.6743
-0.036613	-2.6339
-0.038145	-2.5929
-0.039678	-2.5526
-0.041210	-2.5105
-0.042743	-2.4707
-0.044275	-2.4295
-0.045808	-2.3881
-0.047340	-2.3473
0.029745	-2.3067
0.014478	-2.2656
-0.00078960	-2.2248
-0.015875	-2.1841
-0.026801	-2.1436
-0.037728	-2.1024
-0.048655	-2.0613
-0.059582	-2.0205
-0.047760	-1.9798
-0.022828	-1.9387
-0.0061261	-1.8985
0.00051673	-1.8564
0.0071596	-1.8159
0.019285	-1.7754
0.031987	-1.7338
0.034798	-1.6930
0.035105	-1.6522
0.035412	-1.6110
0.035720	-1.5700
0.036027	-1.5299
0.036334	-1.4889
0.036641	-1.4478
0.036948	-1.4071
0.037255	-1.3664
0.037562	-1.3247
0.037869	-1.2845
0.038176	-1.2429
0.00065089	-1.2027
0.0040532	-1.1611
0.0074556	-1.1202
0.010858	-1.0797
0.014260	-1.0388
0.020878	-0.99664
0.028633	-0.95664
0.036388	-0.91576
-0.032784	-0.87518
-0.024032	-0.83404
-0.015280	-0.79320
-0.0065285	-0.75148
0.0022234	-0.71144
0.023190	-0.67088
0.045786	-0.62904
-0.024304	-0.58876
-0.0098807	-0.54783
0.0045424	-0.50663
0.018966	-0.46495
0.020930	-0.42519
0.021519	-0.38433
0.022107	-0.34361
0.022696	-0.30215
0.023285	-0.26162
0.023873	-0.22038
0.024462	-0.17951
0.025051	-0.13868
0.025639	-0.098308
0.026228	-0.057040
0.52800	-0.016167
2.0451	0.020030
4.1754	0.060447
6.3537	0.10153
8.3949	0.14209
10.638	0.18388
12.867	0.22403
15.048	0.26516
17.080	0.30607
6.7371	
