Force (N)	Déformation (mm)
	
0.00000	-1.3053
0.00000	-1.2887
0.00000	-1.2733
0.00000	-1.2568
0.00000	-1.2402
0.00000	-1.2245
0.00000	-1.2076
0.00000	-1.1914
0.00000	-1.1754
0.00000	-1.1589
0.00000	-1.1437
0.00000	-1.1269
0.00000	-1.1115
0.00000	-1.0951
0.00000	-1.0790
0.00000	-1.0625
0.00000	-1.0466
0.00000	-1.0301
0.00000	-1.0140
0.00000	-0.99754
0.00000	-0.98199
0.00000	-0.96571
0.00000	-0.94941
0.00000	-0.93329
0.00000	-0.91705
0.00000	-0.90116
0.00000	-0.88481
0.00000	-0.86858
0.00000	-0.85214
0.00000	-0.83580
0.00000	-0.82002
0.00000	-0.80340
0.00000	-0.78813
0.00000	-0.77147
0.00000	-0.75475
0.00000	-0.73908
0.00000	-0.72372
0.00000	-0.70664
0.00000	-0.69044
0.00000	-0.67291
0.00000	-0.65857
0.00000	-0.64148
0.00000	-0.62579
0.00000	-0.60980
0.00000	-0.59396
0.00000	-0.57745
0.00000	-0.56122
0.00000	-0.54471
0.00000	-0.52921
0.00000	-0.51182
0.00000	-0.49689
0.00000	-0.48004
0.00000	-0.46387
0.00000	-0.44776
0.00000	-0.43114
0.00000	-0.41534
0.00000	-0.39944
0.00000	-0.38325
0.00000	-0.36751
0.00000	-0.35043
0.00000	-0.33504
0.00000	-0.31839
0.00000	-0.30212
0.00000	-0.28635
0.00000	-0.26988
0.00000	-0.25380
0.00000	-0.23758
0.00000	-0.22135
0.00000	-0.20566
0.00000	-0.18864
0.00000	-0.17296
0.00000	-0.15656
0.00000	-0.13972
0.00000	-0.12395
0.00000	-0.10716
0.00000	-0.091623
0.00000	-0.075566
0.00000	-0.058725
0.00000	-0.043754
0.013031	-0.027715
0.37986	-0.010980
1.0647	0.0011421
2.0244	0.016979
3.0763	0.032727
4.2013	0.049799
5.2738	0.065489
6.3572	0.080947
7.4538	0.097615
8.5652	0.11380
9.6335	0.13086
10.690	0.14650
11.782	0.16272
12.814	0.17880
13.999	0.19536
15.058	0.21109
16.075	0.22717
17.093	0.24396
18.079	0.25963
8.7859	
