Force (N)	Déformation (mm)
	
0.038147	-1.0006
0.038147	-0.98743
0.038147	-0.97415
0.038147	-0.96076
0.038147	-0.94753
0.038147	-0.93419
0.038147	-0.92049
0.038147	-0.90699
0.038147	-0.89344
0.038147	-0.87988
0.038147	-0.86593
0.038147	-0.85333
0.038147	-0.83897
0.038147	-0.82569
0.038147	-0.81245
0.038147	-0.79901
0.038147	-0.78519
0.038147	-0.77212
0.038147	-0.75843
0.038147	-0.74485
0.038147	-0.73231
0.038147	-0.71845
0.038147	-0.70465
0.038147	-0.69114
0.038147	-0.67850
0.038147	-0.66431
0.038147	-0.65118
0.038147	-0.63738
0.038147	-0.62425
0.038147	-0.61069
0.038147	-0.59720
0.038147	-0.58381
0.038147	-0.57026
0.038147	-0.55610
0.038147	-0.54339
0.038147	-0.53015
0.038147	-0.51628
0.038147	-0.50267
0.038147	-0.48866
0.038147	-0.47539
0.038147	-0.46176
0.038147	-0.44865
0.038147	-0.43529
0.038147	-0.42179
0.038147	-0.40816
0.038147	-0.39483
0.038147	-0.38162
0.038147	-0.36812
0.038147	-0.35474
0.038147	-0.34047
0.038147	-0.32743
0.038147	-0.31396
0.038147	-0.30060
0.038147	-0.28706
0.038147	-0.27351
0.038147	-0.26019
0.038147	-0.24666
0.038147	-0.23323
0.038147	-0.22009
0.038147	-0.20644
0.038147	-0.19288
0.038147	-0.17911
0.038147	-0.16583
0.038147	-0.15291
0.038147	-0.13882
0.038147	-0.12556
0.038147	-0.11126
0.038147	-0.097756
0.038147	-0.084257
0.038147	-0.070758
0.038147	-0.057617
0.038147	-0.044064
0.038147	-0.030522
0.038147	-0.016995
0.67169	-0.0038002
1.5498	0.0045615
3.0764	0.018372
4.5606	0.031913
6.1768	0.045522
7.6901	0.058313
9.2568	0.071679
10.692	0.085842
12.139	0.098766
13.506	0.11225
14.877	0.12643
16.109	0.13993
17.229	0.15342
18.422	0.16691
19.775	0.17957
21.097	0.19298
22.390	0.20716
23.606	0.22045
24.838	0.23389
26.127	0.24732
27.474	0.26076
28.777	0.27419
30.083	0.28760
31.317	0.30102
7.4519	
