Force (N)	Déformation (mm)
	-0.93332
0.038147	-0.92538
0.038147	-0.91318
0.038147	-0.90084
0.038147	-0.88825
0.038147	-0.87540
0.038147	-0.86299
0.038147	-0.85035
0.038147	-0.83722
0.038147	-0.82493
0.038147	-0.81252
0.038147	-0.79897
0.038147	-0.78720
0.038147	-0.77391
0.038147	-0.76096
0.038147	-0.74872
0.038147	-0.73551
0.038147	-0.72351
0.038147	-0.71083
0.038147	-0.69829
0.038147	-0.68565
0.038147	-0.67318
0.038147	-0.66018
0.038147	-0.64725
0.038147	-0.63332
0.038147	-0.62182
0.038147	-0.60874
0.038147	-0.59593
0.038147	-0.58395
0.038147	-0.57131
0.038147	-0.55871
0.038147	-0.54553
0.038147	-0.53325
0.038147	-0.52056
0.038147	-0.50815
0.038147	-0.49485
0.038147	-0.48219
0.038147	-0.46982
0.038147	-0.45721
0.038147	-0.44469
0.038147	-0.43218
0.038147	-0.41915
0.038147	-0.40635
0.038147	-0.39380
0.038147	-0.38086
0.038147	-0.36840
0.038147	-0.35625
0.038147	-0.34291
0.038147	-0.32990
0.038147	-0.31725
0.038147	-0.30523
0.038147	-0.29270
0.038147	-0.27943
0.038147	-0.26715
0.038147	-0.25400
0.038147	-0.24189
0.038147	-0.22868
0.038147	-0.21654
0.038147	-0.20400
0.038147	-0.19099
0.038147	-0.17873
0.038147	-0.16598
0.038147	-0.15314
0.038147	-0.14041
0.038147	-0.12755
0.038147	-0.11485
0.038147	-0.10214
0.038147	-0.089358
0.038147	-0.076621
0.038147	-0.064067
0.038147	-0.051461
0.038147	-0.038115
0.038147	-0.025470
0.024289	-0.013034
0.87880	-0.0013538
1.7629	0.0073259
3.1026	0.019880
4.6058	0.031737
6.2250	0.044693
7.8151	0.057564
9.4684	0.070347
10.894	0.082638
12.431	0.095800
13.926	0.10747
15.336	0.12065
16.751	0.13315
18.056	0.14636
19.363	0.15905
20.549	0.17174
21.725	0.18441
22.972	0.19705
24.230	0.20969
25.428	0.22234
26.775	0.23498
27.907	0.24718
29.153	0.25937
30.469	0.27202
31.785	0.28468
33.045	0.29733
8.2002	
