Force (N)	Déformation (mm)
	
0.00037524	-1.0932
0.011096	-1.0789
0.021816	-1.0639
0.032537	-1.0494
0.041263	-1.0354
0.046354	-1.0197
0.051444	-1.0062
0.067977	-0.99115
0.047062	-0.97625
0.054126	-0.96078
0.061189	-0.94665
0.063541	-0.93235
0.065990	-0.91749
0.072213	-0.90243
0.049098	-0.88751
0.069268	-0.87255
0.050504	-0.85848
0.060354	-0.84412
0.037390	-0.82919
0.00032270	-0.81521
0.000031578	-0.79935
0.087149	-0.78530
0.011712	-0.77041
0.063313	-0.75547
0.063391	-0.74086
0.063470	-0.72566
0.063548	-0.71174
0.083813	-0.69691
0.083813	-0.68162
0.083813	-0.66725
0.083814	-0.65288
0.083814	-0.63753
0.083814	-0.62293
0.083815	-0.60812
0.083815	-0.59351
0.083816	-0.57897
0.083816	-0.56413
0.083816	-0.54905
0.083817	-0.53515
0.083817	-0.51992
0.083817	-0.50578
0.083818	-0.49039
0.083818	-0.47651
0.039097	-0.46176
0.040377	-0.44626
0.041657	-0.43182
0.042938	-0.41701
0.044218	-0.40139
0.045498	-0.38770
0.046778	-0.37333
0.048059	-0.35845
0.049339	-0.34349
0.050619	-0.32832
0.051899	-0.31375
0.053223	-0.29917
0.057894	-0.28444
0.062566	-0.26972
0.067237	-0.25516
0.071909	-0.24102
0.076581	-0.22598
0.039587	-0.21118
0.040591	-0.19694
0.041595	-0.18168
0.042599	-0.16704
0.043604	-0.15246
0.044608	-0.13714
0.045612	-0.12244
0.046616	-0.10756
0.047621	-0.093079
0.048625	-0.078170
0.049629	-0.063301
0.050633	-0.049548
0.052376	-0.034866
0.069301	-0.019728
0.54429	-0.0049491
1.6208	0.0046740
3.3138	0.019560
4.9893	0.033555
6.7289	0.049321
8.4548	0.064062
10.021	0.078644
11.507	0.092785
13.077	0.10748
14.513	0.12218
15.865	0.13687
17.307	0.15157
18.779	0.16627
20.399	0.18096
21.924	0.19698
23.420	0.21167
25.003	0.22636
26.628	0.24105
28.207	0.25560
29.646	0.26962
31.258	0.28514
32.532	0.29956
33.996	0.31370
35.321	0.32834
0.19073	
