Force (N)	Déformation (mm)
	
0.00049194	-1.0733
0.00098432	-1.0598
0.0014767	-1.0461
0.0019691	-1.0329
0.0024615	-1.0187
0.0029538	-1.0052
0.0034462	-0.99112
0.0039386	-0.97719
0.0044310	-0.96320
0.0049233	-0.94900
0.0054157	-0.93482
0.0059081	-0.92145
0.0064005	-0.90779
0.0068929	-0.89413
0.0073852	-0.88013
0.0078776	-0.86654
0.0083700	-0.85241
0.0088624	-0.83818
0.0093548	-0.82475
0.0098471	-0.81036
0.010340	-0.79699
0.010832	-0.78280
0.011324	-0.76936
0.011817	-0.75469
0.012309	-0.74157
0.012801	-0.72723
0.013294	-0.71408
0.013786	-0.69998
0.014279	-0.68695
0.014771	-0.67208
0.015263	-0.65792
0.015756	-0.64403
0.016248	-0.63048
0.016740	-0.61716
0.017233	-0.60241
0.017725	-0.58938
0.018218	-0.57514
0.018710	-0.56096
0.019202	-0.54751
0.019695	-0.53349
0.020187	-0.51946
0.020679	-0.50501
0.021172	-0.49154
0.021664	-0.47763
0.022157	-0.46446
0.022649	-0.45065
0.023141	-0.43681
0.023634	-0.42289
0.024126	-0.40879
0.024618	-0.39496
0.025111	-0.38106
0.025603	-0.36702
0.026096	-0.35367
0.026588	-0.33965
0.027080	-0.32587
0.027573	-0.31179
0.028065	-0.29815
0.028558	-0.28437
0.029050	-0.26960
0.029542	-0.25645
0.030035	-0.24273
0.030527	-0.22861
0.031019	-0.21535
0.031512	-0.20117
0.032004	-0.18665
0.032497	-0.17337
0.032989	-0.15894
0.033481	-0.14503
0.033974	-0.13118
0.034466	-0.11710
0.034958	-0.10324
0.035451	-0.089386
0.035943	-0.075529
0.036436	-0.061725
0.036928	-0.048792
0.037420	-0.034662
0.037913	-0.020359
0.30485	-0.0066715
1.2883	0.0019415
2.9260	0.015102
4.6924	0.029580
6.3467	0.043490
8.1287	0.057298
9.7352	0.070215
11.401	0.084107
12.951	0.099131
14.399	0.11262
15.709	0.12562
17.166	0.13992
18.621	0.15382
20.004	0.16773
21.531	0.18164
22.993	0.19555
24.465	0.20931
25.852	0.22287
27.243	0.23681
28.738	0.25074
30.143	0.26480
0.19663	
