Force (N)	Déformation (mm)
	
0.00000	-0.47350
0.00000	-0.46074
0.00000	-0.44803
0.00000	-0.43598
0.00000	-0.42284
0.00000	-0.41048
0.00000	-0.39824
0.00000	-0.38476
0.00000	-0.37276
0.00000	-0.35903
0.00000	-0.34651
0.00000	-0.33370
0.00000	-0.32036
0.00000	-0.30782
0.00000	-0.29463
0.00000	-0.28200
0.00000	-0.26898
0.00000	-0.25633
0.00000	-0.24351
0.00000	-0.23042
0.00000	-0.21768
0.00000	-0.20546
0.00000	-0.19280
0.00000	-0.17949
0.00000	-0.16731
0.00000	-0.15411
0.00000	-0.14148
0.00000	-0.12823
0.00000	-0.11562
0.00000	-0.10310
0.00000	-0.090171
0.00000	-0.077155
0.00000	-0.064676
0.00000	-0.050586
0.00000	-0.039008
0.00000	-0.025709
0.47352	-0.013533
0.98082	-0.00079949
1.2847	0.0079243
1.8183	0.020131
2.3439	0.033682
2.8605	0.046465
3.4603	0.060173
3.9315	0.072082
4.4106	0.085511
4.9331	0.097800
5.4239	0.11067
5.9188	0.12360
6.4837	0.13637
6.9200	0.14898
7.3930	0.16154
7.8773	0.17454
8.3619	0.18749
8.8917	0.20008
9.3732	0.21324
9.8432	0.22611
10.351	0.23895
10.784	0.25137
11.207	0.26464
11.724	0.27673
12.191	0.29012
12.653	0.30323
13.098	0.31518
13.532	0.32798
13.924	0.34153
14.388	0.35386
14.783	0.36632
15.218	0.38045
15.613	0.39206
16.020	0.40496
16.402	0.41785
16.791	0.43063
17.179	0.44379
17.572	0.45719
17.956	0.46895
18.289	0.48218
18.647	0.49497
19.024	0.50713
19.388	0.52031
19.745	0.53334
20.075	0.54621
20.406	0.55907
20.662	0.57131
21.013	0.58467
21.350	0.59739
21.611	0.61032
21.926	0.62337
22.180	0.63619
22.460	0.64846
22.740	0.66130
23.010	0.67425
23.278	0.68760
23.484	0.69982
23.739	0.71278
23.976	0.72569
24.212	0.73774
24.447	0.75035
24.751	0.76304
9.0045	
