Force (N)	Déformation (mm)
	
-0.036164	-0.26352
-0.034179	-0.25272
-0.032193	-0.23992
-0.030208	-0.22827
-0.028223	-0.21632
-0.026237	-0.20497
-0.024252	-0.19300
-0.022267	-0.18099
-0.020282	-0.16915
-0.018296	-0.15767
-0.016311	-0.14579
-0.014326	-0.13455
-0.012341	-0.12223
-0.010355	-0.11048
-0.0083702	-0.098550
-0.0063849	-0.086813
-0.0043997	-0.074661
-0.0024144	-0.063399
-0.00042917	-0.050812
0.053279	-0.039497
0.012390	-0.026944
0.33948	-0.015292
0.82894	-0.0036072
1.1325	0.0041450
1.6639	0.015322
2.2776	0.027488
2.7807	0.038697
3.3159	0.051500
3.7584	0.062771
4.2638	0.074598
4.7610	0.086063
5.2291	0.098614
5.7530	0.10967
6.2415	0.12168
6.8333	0.13408
7.2822	0.14554
7.7535	0.15689
8.2633	0.16930
8.6795	0.18089
9.1849	0.19337
9.6761	0.20363
10.109	0.21621
10.572	0.22801
11.035	0.24006
11.566	0.25210
11.986	0.26392
12.463	0.27614
12.924	0.28715
13.401	0.29969
13.870	0.31108
14.282	0.32290
14.681	0.33481
15.113	0.34790
15.502	0.35797
15.891	0.36950
16.406	0.38183
16.814	0.39363
17.269	0.40531
17.706	0.41752
18.122	0.42998
18.543	0.44119
18.895	0.45363
19.328	0.46465
19.706	0.47685
20.035	0.48795
20.424	0.50029
20.766	0.51241
21.175	0.52325
21.460	0.53584
21.837	0.54764
22.218	0.55939
22.545	0.57059
22.833	0.58293
23.142	0.59424
23.529	0.60687
23.798	0.61850
24.078	0.62975
24.443	0.64154
24.681	0.65400
25.034	0.66561
25.313	0.67732
25.571	0.68933
25.835	0.70106
26.103	0.71241
26.443	0.72400
26.711	0.73654
26.958	0.74817
27.190	0.76009
27.422	0.77201
27.562	0.78407
27.782	0.79615
28.063	0.80737
28.264	0.81945
28.555	0.83170
28.676	0.84267
28.847	0.85491
29.071	0.86659
29.252	0.87831
4.2447	
