Force (N)	Déformation (mm)
	-0.31597
0.00000	-0.30998
0.00000	-0.30004
0.00000	-0.28893
0.00000	-0.27867
0.00000	-0.26858
0.00000	-0.25805
0.00000	-0.24806
0.00000	-0.23807
0.00000	-0.22738
0.00000	-0.21787
0.00000	-0.20713
0.00000	-0.19592
0.00000	-0.18588
0.00000	-0.17604
0.00000	-0.16527
0.00000	-0.15420
0.00000	-0.14349
0.00000	-0.13419
0.00000	-0.12385
0.00000	-0.11317
0.00000	-0.10239
0.00000	-0.092106
0.00000	-0.082258
0.00000	-0.071964
0.00000	-0.060525
0.00000	-0.051257
0.00000	-0.039986
0.00000	-0.029958
0.094761	-0.019695
0.60329	-0.0094275
1.0638	0.00053953
1.3658	0.0075107
1.8431	0.016900
2.3509	0.027501
2.8493	0.037991
3.3885	0.048668
3.8867	0.059079
4.4164	0.069276
4.8778	0.079974
5.3437	0.090774
5.8112	0.10061
6.3397	0.11101
6.8123	0.12079
7.2761	0.13164
7.8308	0.14250
8.2746	0.15222
8.7041	0.16246
9.1541	0.17339
9.5838	0.18342
10.082	0.19428
10.580	0.20468
10.993	0.21441
11.474	0.22447
11.988	0.23584
12.457	0.24638
12.880	0.25663
13.299	0.26651
13.681	0.27657
14.166	0.28775
14.567	0.29822
14.953	0.30792
15.417	0.31857
15.808	0.32852
16.210	0.33908
16.636	0.34988
17.066	0.36031
17.508	0.37093
17.881	0.38085
18.320	0.39202
18.734	0.40209
19.086	0.41201
19.452	0.42329
19.823	0.43323
20.180	0.44363
20.573	0.45394
20.906	0.46389
21.293	0.47420
21.623	0.48453
21.876	0.49515
22.296	0.50565
22.630	0.51615
22.977	0.52726
23.264	0.53728
23.600	0.54739
23.884	0.55796
24.222	0.56859
24.551	0.57916
24.823	0.58879
25.110	0.59917
25.335	0.60989
25.647	0.61986
25.959	0.63031
26.249	0.64078
26.499	0.65091
26.757	0.66138
27.016	0.67186
27.262	0.68226
27.505	0.69265
0.084241	
