Force (N)	Déformation (mm)
	
-0.034252	-0.41871
-0.030354	-0.40801
-0.026455	-0.39526
-0.022557	-0.38415
-0.018658	-0.37151
-0.014760	-0.36003
-0.010861	-0.34786
-0.0069624	-0.33648
-0.0030638	-0.32440
0.00083473	-0.31193
0.0047333	-0.30111
0.0058612	-0.28928
0.0063077	-0.27727
0.0067542	-0.26537
0.0072006	-0.25316
0.0076471	-0.24120
0.0080936	-0.22956
0.0085401	-0.21782
0.0089865	-0.20604
0.0094330	-0.19443
0.0098795	-0.18123
0.010326	-0.16926
0.010772	-0.15850
0.011219	-0.14614
0.011665	-0.13432
0.012112	-0.12242
0.012558	-0.11149
0.013005	-0.099022
0.013989	-0.087349
0.016292	-0.075276
0.018595	-0.062855
0.020898	-0.051101
0.023200	-0.038741
0.025503	-0.027403
0.37629	-0.015375
0.87455	-0.0046357
1.2372	0.0047534
1.7369	0.016974
2.3271	0.028540
2.8295	0.040868
3.3677	0.051413
3.8613	0.063566
4.4157	0.074966
4.9740	0.087416
5.4783	0.098956
5.9563	0.11176
6.4793	0.12365
7.0050	0.13530
7.5505	0.14689
8.0652	0.15921
8.5059	0.17116
9.0602	0.18216
9.5834	0.19378
10.084	0.20638
10.571	0.21844
11.086	0.22988
11.584	0.24206
12.067	0.25363
12.522	0.26582
13.070	0.27760
13.507	0.28869
13.930	0.30159
14.389	0.31290
14.864	0.32553
15.297	0.33736
15.803	0.34927
16.185	0.36080
16.610	0.37239
17.063	0.38421
17.464	0.39657
17.954	0.40869
18.339	0.41952
18.779	0.43239
19.213	0.44328
19.579	0.45548
20.011	0.46771
20.321	0.47910
20.750	0.49108
21.073	0.50301
21.492	0.51525
21.819	0.52680
22.223	0.53890
22.524	0.55113
22.946	0.56248
23.271	0.57396
23.562	0.58579
23.902	0.59770
24.239	0.60962
24.515	0.62189
24.787	0.63380
25.133	0.64569
25.399	0.65796
25.659	0.66971
25.974	0.68164
26.191	0.69325
26.444	0.70541
26.753	0.71683
26.959	0.72912
0.077940	
