Force (N)	Déformation (mm)
	
-0.032033	-0.42323
-0.022090	-0.41272
0.058038	-0.40012
-0.010481	-0.38873
-0.025391	-0.37657
-0.026037	-0.36506
-0.026683	-0.35305
-0.027328	-0.34143
-0.027974	-0.33017
-0.028620	-0.31761
-0.029265	-0.30687
-0.029911	-0.29486
-0.030557	-0.28299
-0.031202	-0.27155
-0.031848	-0.25910
-0.032493	-0.24757
-0.033139	-0.23602
-0.033785	-0.22488
-0.034430	-0.21228
-0.035076	-0.20053
-0.035722	-0.18842
-0.036367	-0.17683
-0.037013	-0.16550
-0.037659	-0.15378
-0.038304	-0.14294
-0.035699	-0.12995
-0.032957	-0.11920
-0.030214	-0.10689
-0.027472	-0.095398
-0.024729	-0.082613
-0.021987	-0.070929
-0.019244	-0.059389
-0.016502	-0.048102
-0.013760	-0.036517
0.14368	-0.024270
0.46615	-0.012789
0.98317	-0.0011277
1.2543	0.0059408
1.7918	0.017332
2.2926	0.029826
2.8783	0.041533
3.3373	0.053305
3.9049	0.065253
4.3387	0.077000
4.8453	0.088655
5.3753	0.10029
5.9074	0.11192
6.4113	0.12341
6.8526	0.13612
7.3665	0.14752
7.8681	0.15944
8.3651	0.17117
8.7533	0.18243
9.2414	0.19410
9.6907	0.20610
10.182	0.21849
10.686	0.22962
11.162	0.24214
11.613	0.25292
12.089	0.26452
12.491	0.27695
12.885	0.28803
13.363	0.29968
13.790	0.31188
14.225	0.32366
14.623	0.33553
15.060	0.34673
15.502	0.35841
15.942	0.37061
16.363	0.38204
16.751	0.39417
17.095	0.40602
17.501	0.41767
17.883	0.42885
18.256	0.44108
18.656	0.45298
19.065	0.46410
19.388	0.47642
19.776	0.48764
20.158	0.50014
20.450	0.51137
20.820	0.52337
21.094	0.53515
21.458	0.54673
21.835	0.55851
22.128	0.57041
22.414	0.58100
22.714	0.59347
23.014	0.60524
23.371	0.61682
23.622	0.62900
23.917	0.64111
24.225	0.65205
24.474	0.66433
24.702	0.67588
24.939	0.68781
25.185	0.69980
25.468	0.71076
0.078870	
