Force (N)	Déformation (mm)
	
-0.037190	-0.42715
-0.036232	-0.41600
-0.035274	-0.40607
-0.034317	-0.39524
-0.033359	-0.38448
-0.032401	-0.37334
-0.031443	-0.36256
-0.030485	-0.35216
-0.029527	-0.34133
-0.028570	-0.33029
-0.027612	-0.32017
-0.026654	-0.30866
-0.025696	-0.29859
-0.024738	-0.28685
-0.023780	-0.27631
-0.022822	-0.26642
-0.021865	-0.25497
-0.020907	-0.24496
-0.019949	-0.23371
-0.018991	-0.22281
-0.018033	-0.21192
-0.017075	-0.20128
-0.016117	-0.19107
-0.015160	-0.17938
-0.014202	-0.16897
-0.013244	-0.15829
-0.012286	-0.14766
-0.011328	-0.13676
-0.010370	-0.12515
-0.0094124	-0.11463
-0.0084545	-0.10444
-0.0074967	-0.093111
-0.0065388	-0.083024
-0.0055810	-0.072270
-0.0046231	-0.061406
-0.0036653	-0.050245
-0.0027074	-0.039793
-0.0017495	-0.028887
0.065954	-0.017841
0.62152	-0.0072585
1.0389	-0.00075645
1.4689	0.0097375
2.0755	0.019546
2.6786	0.029484
3.2484	0.040921
3.8107	0.051477
4.4048	0.061998
5.0380	0.073035
5.5809	0.083246
6.1697	0.094851
6.7572	0.10497
7.4179	0.11570
7.9808	0.12681
8.6047	0.13771
9.1701	0.14867
9.7114	0.15867
10.283	0.17022
10.857	0.18083
11.457	0.19194
12.001	0.20271
12.545	0.21238
13.092	0.22359
13.623	0.23507
14.129	0.24447
14.634	0.25603
15.127	0.26616
15.662	0.27783
16.078	0.28835
16.552	0.29887
17.049	0.30981
17.563	0.31994
18.013	0.33199
18.463	0.34272
19.012	0.35310
19.507	0.36378
19.963	0.37426
20.434	0.38531
20.894	0.39583
21.355	0.40613
21.820	0.41801
22.183	0.42765
22.654	0.43939
23.092	0.44954
23.438	0.46002
23.940	0.47164
24.338	0.48243
24.615	0.49266
25.078	0.50460
25.527	0.51444
25.974	0.52549
26.310	0.53560
26.694	0.54708
27.154	0.55800
27.430	0.56810
27.788	0.57866
28.161	0.58913
28.474	0.60005
28.785	0.61084
3.1405	
