Force (N)	Déformation (mm)
	
0.015644	-0.17872
0.016034	-0.17213
0.016424	-0.16606
0.016814	-0.15987
0.017204	-0.15408
0.017594	-0.14817
0.017984	-0.14103
0.018374	-0.13488
0.018764	-0.12873
0.019155	-0.12293
0.019545	-0.11658
0.019935	-0.11022
0.020325	-0.10385
0.020715	-0.097947
0.021105	-0.090745
0.021495	-0.084601
0.021885	-0.078457
0.022275	-0.072522
0.022665	-0.066168
0.023055	-0.059626
0.023445	-0.053393
0.023835	-0.047304
0.024225	-0.040732
0.024616	-0.034450
0.025006	-0.027831
0.025396	-0.021775
0.025786	-0.015846
0.38270	-0.0093645
0.76470	-0.0032629
1.0716	0.0012082
1.2913	0.0056622
1.6639	0.011063
2.1802	0.018958
2.5945	0.025023
3.0439	0.031202
3.3799	0.036389
3.8787	0.043215
4.3566	0.049718
4.8274	0.055912
5.1729	0.061765
5.6695	0.068097
6.1275	0.074868
6.5649	0.081157
7.0017	0.087029
7.4377	0.093104
7.9541	0.099822
8.3813	0.10625
8.7673	0.11242
9.1965	0.11788
9.6328	0.12451
10.046	0.13130
10.459	0.13753
10.829	0.14384
11.201	0.14983
11.610	0.15648
11.975	0.16226
12.396	0.16899
12.715	0.17517
13.118	0.18122
13.508	0.18812
13.910	0.19396
14.279	0.19979
14.697	0.20628
14.999	0.21265
15.415	0.21878
15.737	0.22518
16.154	0.23176
16.518	0.23713
16.929	0.24463
17.288	0.25036
17.653	0.25689
18.004	0.26317
18.430	0.26945
18.773	0.27545
19.120	0.28207
19.539	0.28881
19.886	0.29486
20.173	0.30112
20.551	0.30718
21.022	0.31330
21.270	0.31942
21.616	0.32646
21.956	0.33183
22.327	0.33855
22.634	0.34499
22.942	0.35089
23.269	0.35774
23.612	0.36410
23.968	0.36974
24.272	0.37571
24.603	0.38249
24.932	0.38882
25.352	0.39515
25.591	0.40205
25.853	0.40725
26.187	0.41372
26.524	0.42067
26.742	0.42636
0.11141	
