Force (N)	Déformation (mm)
	
-0.036850	-0.40820
-0.035551	-0.39953
-0.034252	-0.39062
-0.032953	-0.38194
-0.031654	-0.37290
-0.030355	-0.36399
-0.029056	-0.35474
-0.027757	-0.34560
-0.026458	-0.33680
-0.025159	-0.32818
-0.023860	-0.31912
-0.022561	-0.31041
-0.021262	-0.30123
-0.019963	-0.29175
-0.018664	-0.28291
-0.017365	-0.27439
-0.016066	-0.26526
-0.014767	-0.25620
-0.013468	-0.24742
-0.012169	-0.23798
-0.010870	-0.22933
-0.0095713	-0.22141
-0.0082723	-0.21095
-0.0069733	-0.20228
-0.0056743	-0.19374
-0.0043753	-0.18469
-0.0030764	-0.17563
-0.0017774	-0.16674
-0.00047842	-0.15718
0.00082056	-0.14859
0.0021195	-0.13952
0.0032730	-0.13003
0.0040493	-0.12114
0.0048257	-0.11274
0.0056021	-0.10350
0.0063785	-0.094845
0.0071548	-0.086147
0.0079312	-0.076290
0.0087076	-0.067377
0.0094840	-0.058580
0.010260	-0.049054
0.011037	-0.040645
0.011813	-0.032042
0.012589	-0.022325
0.20281	-0.013597
0.65923	-0.0048181
1.0538	0.00083636
1.5592	0.0097283
2.0598	0.017926
2.6584	0.028501
3.2150	0.037193
3.7574	0.044945
4.3006	0.054605
4.8347	0.063300
5.3617	0.071586
5.8875	0.081551
6.5017	0.090162
6.9426	0.098268
7.5713	0.10816
8.0751	0.11668
8.6384	0.12513
9.1686	0.13523
9.7166	0.14331
10.215	0.15223
10.714	0.16194
11.258	0.17103
11.713	0.17916
12.238	0.18867
12.756	0.19786
13.213	0.20638
13.723	0.21649
14.250	0.22538
14.752	0.23298
15.269	0.24322
15.776	0.25211
16.246	0.26034
16.672	0.26929
17.080	0.27782
17.540	0.28711
17.939	0.29607
18.424	0.30557
18.831	0.31401
19.258	0.32297
19.669	0.33240
20.055	0.34163
20.535	0.35015
20.900	0.35919
21.317	0.36815
21.756	0.37723
22.164	0.38638
22.572	0.39533
22.960	0.40435
23.316	0.41369
23.686	0.42224
24.092	0.43085
24.498	0.44085
24.789	0.44920
25.171	0.45785
7.8715	
