Force (N)	Déformation (mm)
	
0.0041789	-0.24321
0.0083644	-0.23523
0.012550	-0.22772
0.016735	-0.22007
0.019641	-0.21270
0.020926	-0.20496
0.022212	-0.19726
0.023497	-0.18942
0.024782	-0.18170
0.026068	-0.17384
0.027353	-0.16613
0.028638	-0.15795
0.029924	-0.15025
0.031209	-0.14255
0.032494	-0.13545
0.033554	-0.12664
0.034088	-0.11906
0.034621	-0.11182
0.035154	-0.10363
0.035687	-0.095662
0.036220	-0.087937
0.036753	-0.080458
0.037286	-0.072756
0.037819	-0.065154
0.038352	-0.058026
0.00053960	-0.048533
0.0031191	-0.040946
0.0056986	-0.033652
0.0082781	-0.025360
0.010858	-0.017020
0.28661	-0.0098551
0.78465	-0.0032106
1.0768	0.0017510
1.5366	0.0087173
2.0764	0.016384
2.5938	0.023047
3.1375	0.031318
3.7124	0.039333
4.2470	0.046904
4.6804	0.054079
5.2860	0.062798
5.8367	0.070481
6.3642	0.077895
6.8987	0.085572
7.5035	0.093437
8.0647	0.10129
8.6653	0.10936
9.1932	0.11645
9.7643	0.12518
10.251	0.13186
10.786	0.13973
11.296	0.14783
11.894	0.15573
12.402	0.16283
13.001	0.17112
13.522	0.17907
14.052	0.18598
14.591	0.19498
15.137	0.20262
15.646	0.21006
16.145	0.21770
16.738	0.22601
17.251	0.23328
17.698	0.24068
18.307	0.24815
18.740	0.25709
19.264	0.26460
19.740	0.27207
20.230	0.27918
20.674	0.28729
21.174	0.29446
21.659	0.30316
22.112	0.31036
22.569	0.31864
23.037	0.32680
23.488	0.33407
23.997	0.34222
24.416	0.34947
24.931	0.35745
25.308	0.36578
25.738	0.37286
26.151	0.38076
26.563	0.38860
27.024	0.39666
27.378	0.40421
27.808	0.41205
28.278	0.41929
28.633	0.42745
29.029	0.43529
29.456	0.44273
29.849	0.45053
30.262	0.45822
30.603	0.46608
30.934	0.47364
31.323	0.48152
31.789	0.48916
32.068	0.49778
32.488	0.50492
0.074969	
