Force (N)	Déformation (mm)
	
0.00000	-0.24749
0.00000	-0.23786
0.00000	-0.22818
0.00000	-0.21764
0.00000	-0.20805
0.00000	-0.19900
0.00000	-0.18936
0.00000	-0.17965
0.00000	-0.16938
0.00000	-0.15986
0.00000	-0.15022
0.00000	-0.14032
0.00000	-0.13052
0.00000	-0.12076
0.00000	-0.11045
0.00000	-0.10075
0.00000	-0.091374
0.00000	-0.080695
0.00000	-0.070904
0.00000	-0.062534
0.00000	-0.051791
0.00000	-0.042284
0.00000	-0.032539
0.00000	-0.022970
0.33636	-0.013407
0.84901	-0.0032988
1.0895	0.0030740
0.65501	0.012682
1.1814	0.022938
1.7078	0.032473
2.2361	0.041688
2.8505	0.052255
3.3298	0.062102
3.8090	0.071294
4.3686	0.081459
4.8605	0.091171
5.3270	0.10039
5.8604	0.11171
6.3429	0.12086
6.8868	0.13065
7.3332	0.14019
7.7819	0.14951
8.3556	0.15964
8.8415	0.16949
9.2694	0.17943
9.8081	0.18919
10.290	0.19895
10.706	0.20875
11.168	0.21868
11.630	0.22854
12.094	0.23826
12.620	0.24782
12.978	0.25762
13.566	0.26762
13.980	0.27739
14.376	0.28697
14.831	0.29659
15.211	0.30700
15.718	0.31642
16.239	0.32725
16.750	0.33596
17.203	0.34656
17.673	0.35615
18.130	0.36571
18.669	0.37592
19.120	0.38554
19.588	0.39501
20.041	0.40426
20.506	0.41466
20.962	0.42397
21.412	0.43441
21.831	0.44419
22.248	0.45409
22.657	0.46330
23.043	0.47339
23.493	0.48294
23.887	0.49286
24.247	0.50298
24.682	0.51269
25.001	0.52325
25.454	0.53258
25.810	0.54243
26.165	0.55178
26.545	0.56211
26.897	0.57155
27.264	0.58067
27.688	0.59175
27.933	0.60050
28.267	0.61063
28.614	0.62054
28.947	0.63080
29.341	0.64011
29.653	0.65006
29.940	0.65981
30.354	0.66957
30.638	0.67994
30.940	0.68891
31.311	0.69988
0.055112	
