Force (N)	Déformation (mm)
	
0.00000	-0.32999
0.00000	-0.32115
0.00000	-0.31185
0.00000	-0.30282
0.00000	-0.29364
0.00000	-0.28475
0.00000	-0.27622
0.00000	-0.26680
0.00000	-0.25790
0.00000	-0.24946
0.00000	-0.23961
0.00000	-0.23080
0.00000	-0.22200
0.00000	-0.21235
0.00000	-0.20352
0.00000	-0.19438
0.00000	-0.18546
0.00000	-0.17654
0.00000	-0.16733
0.00000	-0.15814
0.00000	-0.14931
0.00000	-0.14027
0.00000	-0.13082
0.00000	-0.12202
0.00000	-0.11219
0.00000	-0.10330
0.00000	-0.094408
0.00000	-0.085886
0.00000	-0.076886
0.00000	-0.067887
0.00000	-0.058514
0.00000	-0.049609
0.00000	-0.040683
0.00000	-0.030749
0.00000	-0.021488
0.14271	-0.013009
0.72011	-0.0043056
1.1887	0.0022886
1.6915	0.010598
2.1908	0.018510
2.8403	0.028216
3.4471	0.037864
4.0690	0.046670
4.6066	0.054956
5.2509	0.064679
5.8743	0.072839
6.5397	0.083012
7.1731	0.092243
7.7143	0.10105
8.3381	0.11089
8.9450	0.11970
9.5171	0.12739
10.086	0.13702
10.651	0.14613
11.216	0.15502
11.805	0.16444
12.364	0.17365
12.962	0.18255
13.473	0.19178
14.066	0.20008
14.599	0.21017
15.170	0.21827
15.716	0.22782
16.283	0.23666
16.842	0.24591
17.340	0.25486
17.908	0.26436
18.367	0.27262
18.919	0.28226
19.401	0.29201
19.936	0.29999
20.473	0.30926
20.945	0.31816
21.514	0.32711
21.930	0.33689
22.433	0.34593
22.850	0.35423
23.338	0.36351
23.789	0.37344
24.248	0.38200
24.700	0.39050
25.155	0.39973
25.606	0.40923
26.030	0.41830
26.502	0.42805
26.942	0.43667
27.338	0.44567
27.701	0.45459
28.153	0.46412
28.530	0.47274
28.919	0.48189
29.353	0.49083
29.649	0.49988
30.084	0.50904
30.542	0.51866
30.929	0.52670
31.285	0.53570
31.630	0.54523
0.22888	
