Force (N)	Déformation (mm)
	
0.00000	-0.38070
0.00000	-0.37132
0.00000	-0.36214
0.00000	-0.35325
0.00000	-0.34445
0.00000	-0.33458
0.00000	-0.32579
0.00000	-0.31548
0.00000	-0.30686
0.00000	-0.29713
0.00000	-0.28793
0.00000	-0.27899
0.00000	-0.26901
0.00000	-0.25992
0.00000	-0.25145
0.00000	-0.24188
0.00000	-0.23195
0.00000	-0.22341
0.00000	-0.21420
0.00000	-0.20444
0.00000	-0.19540
0.00000	-0.18664
0.00000	-0.17669
0.00000	-0.16769
0.00000	-0.15821
0.00000	-0.14801
0.00000	-0.13986
0.00000	-0.12975
0.00000	-0.12051
0.00000	-0.11202
0.00000	-0.10270
0.00000	-0.092995
0.00000	-0.084529
0.00000	-0.074344
0.00000	-0.065426
0.00000	-0.056056
0.00000	-0.046992
0.00000	-0.037900
0.16613	-0.028176
0.42826	-0.018580
0.67837	-0.0099122
0.99393	0.00011992
1.1043	0.0049962
1.4281	0.015265
1.6888	0.023991
1.9554	0.033443
2.2255	0.042628
2.4874	0.051152
2.7444	0.061138
3.0013	0.070591
3.2583	0.080165
3.5293	0.089493
3.8303	0.098387
4.1026	0.10717
4.3749	0.11695
4.6251	0.12568
4.8736	0.13495
5.1414	0.14432
5.4013	0.15394
5.6544	0.16287
5.8895	0.17274
6.1452	0.18163
6.4029	0.19093
6.6605	0.20049
6.8964	0.20937
7.1347	0.21859
7.4651	0.22825
7.7164	0.23704
7.9458	0.24681
8.1531	0.25630
8.3757	0.26520
8.6898	0.27501
8.8653	0.28383
9.0786	0.29284
9.2957	0.30281
9.5929	0.31205
9.7922	0.32104
9.9955	0.32969
10.200	0.33922
10.407	0.34866
10.614	0.35741
10.820	0.36742
11.027	0.37630
11.239	0.38594
11.490	0.39517
11.715	0.40508
11.961	0.41422
12.093	0.42350
12.291	0.43356
12.496	0.44199
12.640	0.45053
12.814	0.45981
13.066	0.46923
13.227	0.47940
13.395	0.48850
13.568	0.49762
13.741	0.50682
13.949	0.51561
1.8925	
