Force (N)	Déformation (mm)
	
0.00000	-0.36465
0.00000	-0.35227
0.00000	-0.34126
0.00000	-0.32891
0.00000	-0.31643
0.00000	-0.30319
0.00000	-0.29138
0.00000	-0.27850
0.00000	-0.26633
0.00000	-0.25417
0.00000	-0.24225
0.00000	-0.22912
0.00000	-0.21656
0.00000	-0.20568
0.00000	-0.19251
0.00000	-0.18068
0.00000	-0.16861
0.00000	-0.15621
0.00000	-0.14319
0.00000	-0.13175
0.00000	-0.11840
0.00000	-0.10631
0.00000	-0.093988
0.00000	-0.081174
0.00000	-0.070056
0.00000	-0.057075
0.00000	-0.045352
0.19567	-0.032882
0.44096	-0.020878
0.73223	-0.0083260
1.0061	0.00085832
1.2919	0.010967
1.6221	0.023012
1.9524	0.035174
2.2826	0.047707
2.5986	0.060038
2.9824	0.073431
3.3568	0.085005
3.7369	0.097958
4.1279	0.11024
4.5229	0.12177
4.9126	0.13415
5.2787	0.14671
5.6141	0.15931
5.9765	0.17071
6.3309	0.18318
6.6802	0.19512
7.0645	0.20833
7.4777	0.22046
7.8068	0.23287
8.1212	0.24520
8.4353	0.25768
8.8248	0.26986
9.1330	0.28214
9.5110	0.29466
9.7768	0.30696
10.118	0.31865
10.439	0.33199
10.760	0.34399
11.074	0.35507
11.366	0.36862
11.654	0.38055
11.975	0.39329
12.286	0.40571
12.503	0.41817
12.769	0.42993
13.034	0.44237
13.327	0.45510
13.584	0.46694
13.842	0.47943
14.166	0.49200
14.411	0.50425
14.648	0.51608
14.875	0.52832
15.087	0.54070
15.413	0.55394
15.599	0.56591
15.817	0.57752
15.992	0.59059
16.188	0.60224
16.462	0.61466
16.649	0.62694
16.871	0.63893
17.091	0.65155
17.296	0.66401
17.494	0.67621
17.692	0.68813
17.890	0.70053
18.090	0.71271
18.279	0.72576
18.464	0.73742
18.649	0.74969
18.794	0.76238
19.008	0.77567
19.175	0.78687
19.305	0.79922
19.447	0.81204
19.605	0.82366
0.055746	
